filename,MLC,C_S,DC_C,CT_T,CP_C,CN_C
17881.txt,0.292067307564979,0.110508474576271,0.601809954306095,0.909090909,0.153846154,0.421404682361495
17882.txt,0.255681818076349,0.11864406779661,0.50802139094212,0.75,0.090909091,0.379446640107922
17883.txt,0.328124999897461,0.085714285722034,0.596078431070127,0.8,0.166666667,0.400000000104348
17884.txt,0.447115384454026,0.04,0.300904977153048,0.263157895,0.307692308,0.301003344469391
17885.txt,0.286184210441817,0.227118644067797,0.705882352612457,0.75,0.157894737,0.219679634048751
17886.txt,0.243749999923828,0.059887005667797,0.447058823582007,0.285714286,0.2,0.052173913034405
17887.txt,0.189680232503225,0.066666666684746,0.311901504330812,0.346153846,0.11627907,0.157735085711698
17888.txt,0.284482758567349,0.081840193681356,0.578093306009188,0.466666667,0.24137931,0.323838080813246
17889.txt,0.358455882262982,0.084745762711864,0.65743944631264,0.875,0.058823529,0.306905370729234
17890.txt,0.210937499934082,0.12445520580339,0.279411764738754,0.555555556,0.15,0.23478260865482
17891.txt,0.253124999920898,0.029755178901695,0,0,0,0.156521739103214
17892.txt,0.277499999913281,0.054237288135593,0.357647058865606,0.4375,0.12,0.292173912992665
17893.txt,0.16406249994873,0.11412429380339,0.558823529477509,0.833333333,0.125,0.293478260818525
17894.txt,0.214285714245536,0.064406779661017,0.478991597173999,0.5,0.142857143,0.14906832310451
17896.txt,0.896739130032269,0.065449804420339,0.485933504233639,0.5,0.52173913,0.657844990320375
17897.txt,0.316406249901123,0.11412429380339,0.605392157306517,0.7,0.333333333,0.347826087069943
17898.txt,0.231249999958984,0.077966101694915,0.484313725174625,0.647058824,0.2,0.104347826068809
17899.txt,0.316133720807458,0.048549267471187,0.298905608270459,0.285714286,0.104651163,0.309403437859234
17900.txt,0.209134615340895,0.170944309911864,0.687782805080916,0.75,0.076923077,0.321070233857205
17901.txt,0.2276785713976,0.0327683616,0.239495798028176,0.181818182,0.214285714,0.223602484656765
17902.txt,0.303308823467716,0.092429378549153,0.525951556826583,0.529411765,0.176470588,0.260869565172023
17903.txt,0.180803571412249,0.12135593220339,0.798319327505685,0.8,0.071428571,0.298136645687281
17904.txt,0.316406249901123,0.048382126372881,0.349264705923443,0.142857143,0.125,0.195652173879017
17905.txt,0.337499999894531,0.511864406779661,0.223529411791003,1,0.2,0.208695652137618
17906.txt,0.274038461445613,0.036642453586441,0.257918552324461,0.227272727,0.038461538,0.301003344469391
17908.txt,0.205645161216986,0.137627118644068,0.540796964298917,0.8125,0,0.218793829005427
17909.txt,0.253124999920898,0.105084745762712,0.484313725174625,0.642857143,0.133333333,0.121739130239698
17910.txt,0.401785714186942,0.053860640325424,0.199579832435245,0.227272727,0.392857143,0.260869565172023
17911.txt,0.199596774125126,0.053559322033898,0.360531309160063,0.15,0.096774194,0.286115007080676
17912.txt,0.139285714268973,0.069402319349153,0.478991597173999,0.444444444,0.085714286,0.268322981170726
17913.txt,0.374999999882812,0.077966101694915,0.239495798028176,0.111111111,0.428571429,0.186335403619768
17914.txt,0.337499999894531,0.172881355932203,0.67058823537301,1,0.133333333,0.278260869342911
17915.txt,0.421874999868164,0.096045197722034,0.478991597173999,0.5,0.5,0.335403726724278
17916.txt,0.790178571315569,0.064406779661017,0.478991597173999,0.75,0.142857143,0.521739130344045
17917.txt,0.257812499919434,0.258757062128813,0.48897058829282,1,0.0625,0.423913043404537
17918.txt,0.24553571420452,0.159322033898305,0.372549019279123,0.5,0.095238095,0.347826087069943
17919.txt,0.189680232503225,0.092239072271187,0.415868672813632,0.47826087,0.139534884,0.20626895839891
17920.txt,0.527343749835205,0.041807909586441,0.279411764738754,0.285714286,0.25,0.326086956465028
17921.txt,0.497282608532099,0.177401129925424,0.583120204186249,0.714285714,0.391304348,0.272211719952659
17922.txt,0.291666666565104,0.058243451444068,0.186274510198385,0.142857143,0.222222222,0.173913043274102
17923.txt,0.25705645154467,0.068394815566102,0.396584440634892,0.368421053,0.096774194,0.218793829005427
17924.txt,0.377232142757115,0.045423728813559,0.345938375923052,0.333333333,0.119047619,0.347826087069943
17926.txt,0.39062499990918,0.091525423728814,0.46568627493714,0.571428571,0.111111111,0.449275362182735
17927.txt,0.374999999882812,0.071186440677966,0.223529411791003,0.166666667,0.333333333,0.38260869541172
17928.txt,0.300781249874756,0.294915254237288,0.558823529477509,0.416666667,0.083333333,0.282608695776938
17930.txt,0.248161764672449,0.111342894372881,0.558823529477509,0.666666667,0.176470588,0.214833759614812
17931.txt,0.326249999898047,0.049252243254237,0.402352941223806,0.294117647,0.24,0.333913043420189
17932.txt,0.305186170123379,0.071457627118644,0.332916144745049,0.3125,0.106382979,0.24421831613144
17933.txt,0.256249999888672,0.050847457627119,0.372549019279123,0.4,0.066666667,0.313043478206427
17935.txt,0.210937499934082,0.150282485857627,0.726470588320761,1,0.15,0.286956521689225
17936.txt,0.543749999830078,0.03728813559322,0,0,0.4,0.208695652137618
17937.txt,0.234374999926758,0.077966101694915,0.111764705895502,0.166666667,0,0.365217391240832
17938.txt,0.207331730747709,0.135393818522034,0.386877827927868,0.636363636,0.096153846,0.180602006577287
17939.txt,0.478794642694127,0.030237288135593,0.119747899014088,0.111111111,0.25,0.335403726724278
17940.txt,0.306818181747869,0.054721549613559,0.609625668012897,0.4,0.363636364,0.474308300265338
17941.txt,0.340460526174856,0.141242937871186,0.647058823134948,0.714285714,0.052631579,0.329519450551388
17942.txt,0.362499999917969,0.132203389830509,0.372549019279123,0.4,0.2,0.38260869541172
17943.txt,0.407812499872559,0.240677966101695,0.391176470634256,0.666666667,0.2,0.443478260792439
17944.txt,0.457720588075712,0.053312788881356,0.394463667340525,0.3,0.352941176,0.214833759614812
17945.txt,0.656249999794922,0.099661016949153,0.46568627493714,0.6,0.416666667,0.434782608446125
17946.txt,0.346874999891602,0.059887005667797,0.67058823537301,0.6,0.1,0.313043478206427
17947.txt,0.337499999894531,0.032073011742373,0.248366012852749,0.236842105,0.222222222,0.359420289850536
17949.txt,0.534374999833008,0.059887005667797,0.447058823582007,0.333333333,0.1,0.469565217309641
17950.txt,0.17897727266282,0.088813559322034,0.711229946201321,0.4,0.181818182,0.284584979950507
17951.txt,0.343749999923828,0.213559322033898,0.62091503324952,1,0.333333333,0.405797101494644
17952.txt,0.237304687425842,0.085197740094915,0.523897058885164,0.857142857,0.09375,0.293478260818525
17953.txt,0.281249999912109,0.108097928461017,0.631713554721378,0.777777778,0.260869565,0.317580340118682
17954.txt,0.518382352806756,0.046327683633898,0.394463667340525,0.461538462,0,0.276214833865006
17955.txt,0.602678571374163,0.096045197722034,0.478991597173999,0.5,0.214285714,0.670807453448555
17957.txt,0.73660714289481,0.045423728813559,0.319327731449333,0.5,0.142857143,0.372670807239536
17959.txt,0.4999999998125,0.091525423728814,0.496732025705498,0.5,0,0.405797101494644
17961.txt,0.370535714134208,0.083389830508475,0.212885153554457,0.266666667,0.333333333,0.347826087069943
17962.txt,0.244565217298573,0.108097928461017,0.583120204186249,0.636363636,0.043478261,0.431001890533739
17963.txt,0.244278168954913,0.265710560650847,0.440762220228325,0.514285714,0.211267606,0.308634415250672
17964.txt,0.219951922993765,0.036642453586441,0.257918552324461,0.19047619,0.038461538,0.260869565172023
17965.txt,0.313858695558169,0.082896764257627,0.291560102093125,0.4,0.260869565,0.362948960284705
17966.txt,0.218749999900391,0.094654498061017,0.484313725174625,0.625,0.1,0.19130434796673
17967.txt,0.313210227183372,0.077966101694915,0.558823529477509,0.434782609,0.204545455,0.42687747018663
17968.txt,0.232336956489895,0.058595641654237,0.242966751557996,0.294117647,0.086956522,0.249527410391387
17969.txt,0.178571428537946,0.132203389830509,0.638655461781018,0.666666667,0.238095238,0.14906832310451
17970.txt,0.374999999882812,0.045423728813559,0.478991597173999,0.2,0.142857143,0.372670807239536
17971.txt,0.297256097438358,0.062146892637288,0.327116212567896,0.416666667,0.097560976,0.29268292690562
17973.txt,0.364583333229818,0.108958837749153,0.372549019279123,0.125,0.277777778,0.434782608446125
17974.txt,0.187499999941406,0.058243451444068,0.403594771165129,0.318181818,0.055555556,0.173913043274102
17975.txt,0.421874999868164,0.057627118644068,0.300904977153048,0.210526316,0.307692308,0.441471571749309
17976.txt,0.531249999865235,0.041807909586441,0.46568627493714,0.444444444,0.5,0.173913043274102
17977.txt,0.328124999897461,0.150282485857627,0.782352941268512,0.666666667,0.2,0.365217391240832
17978.txt,0.218749999900391,0.034576271186441,0.372549019279123,0.4,0.166666667,0.304347825860113
17979.txt,0.20454545449858,0.566101694915254,0.812834224389745,1,0.227272727,0.332015810029215
17980.txt,0.329861111053168,0.067118644067797,0.579520697774061,0.615384615,0.185185185,0.463768115919345
17981.txt,0.39062499990918,0.050847457627119,0.31045751662476,0.454545455,0.111111111,0.405797101494644
17982.txt,0.351562499890137,0.050847457627119,0.46568627493714,0.375,0.166666667,0.478260869655955
17983.txt,0.251420454483931,0.068926553654237,0.254010694912237,0.266666667,0.090909091,0.213438735093315
17984.txt,0.147321428485212,0.064406779661017,0.399159663752842,0.5,0.071428571,0.167701863101269
17985.txt,0.435267857020229,0.053860640325424,0.558823529477509,0.375,0.214285714,0.447204968791791
17986.txt,0.17916666660026,0.080431432949153,0.422222222520261,0.391304348,0.066666667,0.173913043274102
17987.txt,0.160361842074887,0.128031290738983,0.470588235820069,0.722222222,0.157894737,0.192219679792657
17988.txt,0.192708333314779,0.108958837749153,0.745098039675894,0.857142857,0.277777778,0.144927536322621
17989.txt,0.147321428485212,0.096045197722034,0.399159663752842,0.25,0.142857143,0.223602484656765
17990.txt,0.231445312427673,0.041807909586441,0.279411764738754,0.32,0.03125,0.277173912995274
17991.txt,0.2758413460388,0.063502824840678,0.451357466288395,0.5,0.134615385,0.351170568460666
17992.txt,0.351562499890137,0.077966101694915,0.838235294216263,1,0.75,0.260869565172023
17993.txt,0.360937499887207,0.105084745762712,0.502941176529758,0.75,0.35,0.417391304275236
17996.txt,0.644531249798584,0.186440677966102,0.279411764738754,1,0.625,0.260869565172023
17997.txt,0.201704545436967,0.193220338983051,0.575757575655971,0.7,0.03030303,0.347826087069943
17998.txt,0.429276315615851,0.055367231620339,0.411764706342561,0.461538462,0.157894737,0.439359267575764
18000.txt,0.285714285660714,0.060610169491526,0.319327731449333,0.310344828,0.142857143,0.260869565172023
18001.txt,0.322916666524089,0.067118644067797,0,0,0.111111111,0.057971014424701
18002.txt,0.163461538448918,0.20451977399322,0.573152338126253,0.8,0.282051282,0.173913043274102
18004.txt,0.206896551685345,0.052274754657627,0.231237322850734,0.3,0.206896552,0.161919040667492
18005.txt,0.400862068843481,0.044390637613559,0.308316430095096,0.25,0.172413793,0.485757121480738
18006.txt,0.243164062424011,0.06591337101017,0.384191176515787,0.363636364,0.03125,0.309782608641777
18008.txt,0.291118420971525,0.098305084745763,0.352941176865052,0.6,0.263157895,0.192219679792657
18011.txt,0.449999999859375,0.240677966101695,0.67058823537301,0.75,0.3,0.417391304275236
18012.txt,0.666666666354167,0.044589309016949,0.372549019279123,0.357142857,0.555555556,0.434782608446125
18013.txt,0.374999999882812,0.159322033898305,0.212885153554457,0.25,0.095238095,0.298136645687281
18014.txt,0.21603260861999,0.052655367213559,0.291560102093125,0.411764706,0.217391304,0.090737239810307
18015.txt,0.312499999871094,0.945762711864407,0.434640523051134,0.5,0.111111111,0.260869565172023
18016.txt,0.22265624993042,0.024882798427119,0.209558823554066,0.119047619,0.104166667,0.282608695776938
18017.txt,0.179898648600032,0.075111507579661,0.271860095149631,0.391304348,0.081081081,0.183313748315945
18018.txt,0.213068181777166,0.054721549613559,0.50802139094212,0.571428571,0,0.237154150393538
18019.txt,0.248546511578579,0.106679960135593,0.467852257055042,0.454545455,0.279069767,0.218402426570713
18020.txt,0.226102941116843,0.053312788881356,0.32871972315632,0.25,0,0.153452685364617
18021.txt,0.251953124921265,0.143050847457627,0.279411764738754,0.666666667,0.0625,0.293478260818525
18022.txt,0.262073863511852,0.083131557694915,0.533422459650991,0.625,0.204545455,0.260869565172023
18023.txt,0.123046874961548,0.093462469749153,0.558823529477509,0.428571429,0.03125,0.326086956465028
18025.txt,0.315624999932617,0.085714285722034,0.409803921989389,0.466666667,0.2,0.295652174035539
18026.txt,0.239062499925293,0.090018832379661,0.502941176529758,0.888888889,0.05,0.260869565172023
18028.txt,0.335336538363957,0.110508474576271,0.515837104648922,0.5,0.269230769,0.220735785874655
18029.txt,0.231249999958984,0.117411402142373,0.409803921989389,0.5,0.133333333,0.226086956308507
18030.txt,0.324324324179899,0.094915254237288,0.453100158582718,0.52173913,0.135135135,0.39482961227916
18031.txt,0.602678571374163,0.045423728813559,0.638655461781018,0.4,0.142857143,0.670807453448555
18032.txt,0.256249999888672,0.132203389830509,0.447058823582007,0.571428571,0.333333333,0.139130434932325
18033.txt,0.25961538451262,0.070217917667797,0.515837104648922,0.375,0,0.321070233857205
18034.txt,0.337171052519634,0.076095850359322,0.431372548756632,0.59375,0.140350877,0.265446224301662
18035.txt,0.427083333241537,0.091525423728814,0.248366012852749,0.428571429,0.111111111,0.115942028849401
18036.txt,0.234374999926758,0.11412429380339,0.698529411846886,1,0.125,0.652173912930057
18037.txt,0.295673076845102,0.087005649735593,0.515837104648922,0.4,0.384615385,0.280936454559837
18038.txt,0.25347222217079,0.074092009708475,0.248366012852749,0.333333333,0.222222222,0.289855072645243
18039.txt,0.302083333218099,0.164745762711864,0.745098039675894,0.6,0.166666667,0.376811594021424
18040.txt,0.455357142701451,0.159322033898305,0.478991597173999,0.25,0.142857143,0.14906832310451
18041.txt,0.317307692244591,0.057627118644068,0.171945701549641,0.111111111,0.153846154,0.280936454559837
18042.txt,0.16406249994873,0.11412429380339,0.605392157306517,1,0.083333333,0.304347825860113
18043.txt,0.30937499990332,0.077966101694915,0.335294117686505,0.4,0.3,0.156521739103214
18044.txt,0.294642857064174,0.045423728813559,0.372549019279123,0.333333333,0.19047619,0.322981366378612
18045.txt,0.342987804736566,0.093032015077966,0.327116212567896,0.333333333,0.12195122,0.254506892825303
18046.txt,0.187499999941406,0.186440677966102,0.908088235400952,0.666666667,0.125,0.489130434697543
18047.txt,0.371651785571359,0.070734463294915,0.399159663752842,0.333333333,0.285714286,0.204968944138266
18048.txt,0.613636363870739,0.019209039566102,0.101604278188424,0.1,0.363636364,0.616600790501461
18049.txt,0.378024193475618,0.305762711864407,0.5768500946561,1,0.258064516,0.353436185155924
18050.txt,0.148437499922363,0.620338983050847,0.651960784017878,1,0.166666667,0.260869565172023
18051.txt,0.302083333218099,0.091525423728814,0.538126361180956,0.833333333,0.407407407,0.289855072645243
18052.txt,0.212316176371151,0.2,0.690311418963566,0.8,0,0.306905370729234
18053.txt,0.218749999900391,0.062469733640678,0.31045751662476,0.318181818,0.166666667,0.231884057698803
18054.txt,0.419407894650185,0.141242937871186,0.529411765297578,0.571428571,0.315789474,0.356979404807482
18055.txt,0.136088709613722,0.081581920922034,0.360531309160063,0.526315789,0.096774194,0.269284712300994
18056.txt,0.326249999898047,0.059887005667797,0.447058823582007,0.448275862,0.06,0.354782608633951
18057.txt,0.256578947263569,0.175593220338983,0.352941176865052,0.416666667,0.105263158,0.329519450551388
18058.txt,0.334821428426618,0.045423728813559,0.212885153554457,0.176470588,0.142857143,0.347826087069943
18060.txt,0.14889705876597,0.891525423728814,0.197231833670263,1,0.176470588,0.214833759614812
18061.txt,0.321874999868164,0.105084745762712,0.484313725174625,0.75,0.133333333,0.330434782377316
18062.txt,0.44531249986084,0.041807909586441,0.139705882369377,0.071428571,0.0625,0.423913043404537
18064.txt,0.183894230755033,0.087005649735593,0.515837104648922,0.6,0.192307692,0.220735785874655
18065.txt,0.170454545384233,0.08135593220339,0.406417112753696,0.7,0.060606061,0.20553359683382
18066.txt,0.182565789411698,0.077966101694915,0.441176470522491,0.611111111,0.157894737,0.247139588304845
18067.txt,0.39999999990625,0.04345146381017,0.447058823582007,0.7,0.333333333,0.38260869541172
18068.txt,0.333575581302008,0.040164355416949,0.389876880692927,0.266666667,0.069767442,0.266936299257924
18070.txt,0.38169642841197,0.077966101694915,0.558823529477509,0.428571429,0.428571429,0.223602484656765
18071.txt,0.348214285578683,0.070734463294915,0.478991597173999,0.4,0.178571429,0.354037267242776
18072.txt,0.202499999936719,0.092758089383051,0.536470588298408,0.833333333,0.16,0.333913043420189
18073.txt,0.251249999921484,0.059887005667797,0.447058823582007,0.538461538,0.16,0.417391304275236
18074.txt,0.218749999900391,0.294915254237288,0.478991597173999,0.785714286,0.119047619,0.248447204826357
18075.txt,0.345170454454634,0.068926553654237,0.457219251289085,0.416666667,0.090909091,0.403162055408146
18076.txt,0.218749999900391,0.294915254237288,0.434640523051134,0.466666667,0.111111111,0.159420290059231
18077.txt,0.18963068178449,0.088813559322034,0.355614973100661,0.357142857,0.136363636,0.213438735093315
18078.txt,0.180555555506076,0.04271186440678,0.248366012852749,0.238095238,0.111111111,0.289855072645243
18079.txt,0.29129464275272,0.107550077016949,0.53886554612222,0.56,0.053571429,0.30745341594653
18080.txt,1,0.062469733640678,0.558823529477509,0.2,0.25,1
18081.txt,0.43593749986377,0.068104776569492,0.502941176529758,0.466666667,0.3,0.547826086861248
18082.txt,0.320723684149774,0.484745762711864,0.470588235820069,1,0.210526316,0.41189931331967
18083.txt,0.38169642841197,0.064406779661017,0.399159663752842,0.333333333,0.214285714,0.335403726724278
18084.txt,0.446691176297909,0.101210653776271,0.591695502128435,0.428571429,0.294117647,0.429667519229623
18086.txt,0.374999999882812,0.047834274928814,0.429864253874102,0.444444444,0.230769231,0.240802675784208
18087.txt,0.322010869493122,0.058595641654237,0.340153452628253,0.266666667,0.086956522,0.158790170059341
18088.txt,0.4999999998125,0.132203389830509,0.745098039675894,1,0,0.521739130344045
18089.txt,0.315624999932617,0.046973365640678,0.484313725174625,0.352941176,0.133333333,0.347826087069943
18090.txt,0.160487288106098,0.769491525423729,0.738783648969269,1,0.033898305,0.24760501091346
18091.txt,0.175781249945068,0.403389830508475,0.698529411846886,1,0,0.130434782586011
18092.txt,0.274038461445613,0.145762711864407,0.515837104648922,0.571428571,0.230769231,0.280936454559837
18093.txt,0.234374999926758,0.077966101694915,0.558823529477509,0.333333333,0.0625,0.260869565172023
18094.txt,0.264204545354936,0.049039548040678,0.304812834565272,0.2,0.136363636,0.284584979950507
18095.txt,0.240624999956055,0.077966101694915,0.484313725174625,0.647058824,0,0.208695652137618
18096.txt,0.332812499895996,0.105084745762712,0.447058823582007,0.461538462,0.2,0.313043478206427
18097.txt,0.152343749952393,0.041807909586441,0.232843136909746,0.222222222,0.041666667,0.130434782586011
18098.txt,0.356854838607233,0.062900188311864,0.468690702466905,0.6,0,0.370266479413867
18099.txt,0.295898437407532,0.03377275579661,0.24448529414641,0.25,0.125,0.277173912995274
18100.txt,0.262073863511852,0.077966101694915,0.431818181462567,0.52173913,0.181818182,0.189723320314831
18102.txt,0.437499999894531,0.050847457627119,0.372549019279123,0.25,0,0.260869565172023
18103.txt,0.1654411763858,0.071939736352542,0.65743944631264,0.75,0.058823529,0.398976981843656
18105.txt,0.177083333288411,0.152542372881356,0.496732025705498,0.8,0.074074074,0.347826087069943
18106.txt,0.303052325530296,0.228625235416949,0.571819425537861,0.8,0.023255814,0.29120323560153
18107.txt,0.222222222118056,0.115932203389831,0.538126361180956,0.75,0.111111111,0.328502415595043
18108.txt,0.143092105174034,1,1,0,0.105263158,0.329519450551388
18109.txt,0.843749999736328,0.132203389830509,0.745098039675894,1,0.666666667,0.347826087069943
18110.txt,0.246874999891602,0.110980103159322,0.61470588242526,0.807692308,0.183333333,0.356521738894518
18112.txt,0.1654411763858,0.053312788881356,0.525951556826583,0.545454545,0.058823529,0.214833759614812
18114.txt,0.206249999935547,0.138983050847458,0.357647058865606,0.5,0.04,0.250434782565142
18115.txt,0.273437499945801,0.099661016949153,0.419117647108132,0.727272727,0.208333333,0.326086956465028
18116.txt,0.223060344774044,0.112480739579661,0.154158214488725,0.304347826,0.103448276,0.179910044838277
18117.txt,0.350328947234272,0.083992467037288,0.470588235820069,0.666666667,0.105263158,0.302059496295294
18118.txt,0.289285714222098,0.240677966101695,0.734453781439348,0.727272727,0.085714286,0.298136645687281
18119.txt,0.380067567443729,0.256174334155932,0.634340223133452,1,0.108108108,0.31022326690257
18120.txt,0.165865384541917,0.126177024488136,0.687782805080916,0.6,0.038461538,0.361204013154573
18121.txt,0.315340909026456,0.054721549613559,0.406417112753696,0.5,0.318181818,0.189723320314831
18123.txt,0.29999999990625,0.132203389830509,0.372549019279123,0.6,0.133333333,0.452173913138753
18124.txt,0.300781249874756,0.069621903511864,0.46568627493714,0.4,0.125,0.326086956465028
18126.txt,0.140624999956055,0.186440677966102,0.419117647108132,0.333333333,0,0.195652173879017
18127.txt,0.339527026956398,0.136723163823729,0.604133545894604,0.777777778,0.189189189,0.253819036129771
18128.txt,0.20454545449858,0.168361581938983,0.660427807665933,1,0.227272727,0.403162055408146
18129.txt,0.265624999885742,0.077966101694915,0.496732025705498,0.7,0.222222222,0.318840579596723
18130.txt,0.241776315674445,0.116707021776271,0.588235293657439,0.714285714,0.315789474,0.219679634048751
18131.txt,0.409090908997159,0.088813559322034,0.50802139094212,0.8,0.363636364,0.474308300265338
18132.txt,0.232954545395952,0.07477567300339,0.270944741090699,0.304347826,0.181818182,0.158102766755113
18133.txt,0.351562499890137,0.005649717532203,0.558823529477509,0.333333333,0.25,0.391304347758034
18134.txt,0.158405172325498,0.100564971769492,0.462474644583821,0.538461538,0,0.341829085505769
18135.txt,0.239062499925293,0.150282485857627,0.726470588320761,0.833333333,0,0.417391304275236
18136.txt,0.749999999765625,0.059887005667797,0.223529411791003,0.333333333,0.4,0.521739130344045
18137.txt,0.33894230755033,0.070217917667797,0.429864253874102,0.714285714,0.230769231,0.321070233857205
18138.txt,0.142551369799203,0.053732419742373,0.398066076282125,0.446808511,0.02739726,0.221560452483207
18140.txt,0.291118420971525,0.098305084745763,0.470588235820069,0.6,0.157894737,0.219679634048751
18141.txt,0.264374999917383,0.098627925749153,0.514117647119308,0.52173913,0.08,0.250434782565142
18142.txt,0.451013513390308,0.060708782752542,0.362480126866174,0.48,0.27027027,0.296122209339805
18143.txt,0.374999999882812,0.064406779661017,0.372549019279123,0.384615385,0.285714286,0.173913043274102
18144.txt,0.191964285690011,0.132203389830509,0.638655461781018,0.625,0.19047619,0.173913043274102
18146.txt,0.236413043363621,0.058595641654237,0.364450128454641,0.448275862,0.108695652,0.283553875255034
18147.txt,0.303308823467716,0.123163841789831,0.525951556826583,0.5,0.176470588,0.306905370729234
18148.txt,0.502840908967862,0.049039548040678,0.457219251289085,0.461538462,0.590909091,0.450592885486854
18149.txt,0.328124999897461,0.186440677966102,0.279411764738754,1,0,0.260869565172023
18150.txt,0.526442307491737,0.070217917667797,0.515837104648922,0.428571429,0.538461538,0.441471571749309
18151.txt,0.568750000134766,0.03728813559322,0.223529411791003,0.25,0.333333333,0.626086956412854
18152.txt,0.89062499972168,0.077966101694915,0.558823529477509,1,1,0.521739130344045
18153.txt,0.389423076815805,0.061459100962712,0.315233785801792,0.344827586,0.076923077,0.347826087069943
18154.txt,0.187499999941406,0.059887005667797,0.447058823582007,0.333333333,0,0.156521739103214
18156.txt,0.418269230681791,0.087005649735593,0.601809954306095,0.333333333,0.307692308,0.521739130344045
18159.txt,0.187499999941406,0.11412429380339,0.558823529477509,0.8,0.083333333,0.173913043274102
18160.txt,0.231445312427673,0.06591337101017,0.349264705923443,0.409090909,0.15625,0.163043478232514
18161.txt,0.126562499960449,0.240677966101695,0.67058823537301,0.6,0.05,0.260869565172023
18162.txt,0.235465116207667,0.062779661016949,0.415868672813632,0.428571429,0.162790698,0.303336703773333
