filename,av_nsubj_pass_deps,av_pobj_deps,av_ncomp_deps,av_nsubj_deps_NN,av_nsubj_pass_deps_NN,av_pobj_deps_NN,nsubj_stdev,dobj_stdev,ncomp_stdev,nsubj_NN_stdev,dobj_NN_stdev,pobj_NN_stdev,det_all_nominal_deps_struct,amod_all_nominal_deps_struct,prep_all_nominal_deps_struct,poss_all_nominal_deps_struct,vmod_all_nominal_deps_struct,rcmod_all_nominal_deps_struct,advmod_all_nominal_deps_struct,conj_and_all_nominal_deps_struct,prep_all_nominal_deps_NN_struct,advmod_all_nominal_deps_NN_struct,det_nsubj_deps_struct,poss_nsubj_deps_struct,advmod_nsubj_deps_struct,conj_and_nsubj_deps_struct,det_nsubj_deps_NN_struct,amod_nsubj_deps_NN_struct,poss_nsubj_deps_NN_struct,rcmod_nsubj_deps_NN_struct,conj_and_nsubj_deps_NN_struct,det_dobj_deps_struct,amod_dobj_deps_struct,poss_dobj_deps_struct,conj_and_dobj_deps_struct,det_pobj_deps_struct,amod_pobj_deps_struct,prep_pobj_deps_struct,poss_pobj_deps_struct,advmod_pobj_deps_struct,conj_and_pobj_deps_struct,cl_ndeps_std_dev,advcl_per_cl,conj_per_cl,dobj_per_cl,iobj_per_cl,mark_per_cl,ncomp_per_cl,nsubj_per_cl,nsubjpass_per_cl,prep_per_cl,prepc_per_cl,prt_per_cl,tmod_per_cl,xcomp_per_cl,advmod_per_cl,modal_per_cl,acad_av_lemma_freq,acad_collexeme_ratio,acad_lemma_ttr,acad_construction_ttr,acad_lemma_construction_ttr,acad_lemma_construction_attested,news_av_lemma_construction_freq,news_av_faith_const_cue,news_collexeme_ratio,news_lemma_construction_attested,mag_collexeme_ratio,fic_collexeme_ratio,all_av_lemma_freq_stdev,all_av_construction_freq_stdev,all_av_lemma_construction_freq_stdev,all_av_approx_collexeme_stdev,all_av_faith_verb_cue_stdev,all_av_faith_const_cue_stdev,acad_av_faith_verb_cue_stdev,acad_av_faith_const_cue_stdev,acad_av_delta_p_verb_cue_stdev,news_av_faith_const_cue_stdev
17845.txt,0,0.333333333333333,0.333333333333333,0.1785714285,0,0.185185185333333,0.207156062390168,0.406745838327277,0,0.288254018277406,0.3577708764,0.252928970089854,0.285714286,0.153061225,0,0.085034014583333,0.088435372911565,0.108843538666667,0.224489796442177,0.061224489061225,0,0.09090909,0.174193549060645,0,0,0,0.2142857145,0.142857143,0,0.142857143,0,0.142857143,0.107142857276786,0.095238095333333,0,0.2,0,0,0.1,0.449999999775,0.2,0.5086106636,0.168831167848878,0.20000000028,0.142857143102041,0,0.321428572071429,0.042328042666667,0.632653060962099,0,0.214285714,0,0.091269842076058,0,0.557142855842857,0.357142857,0,0.201161991602743,0.423076923076923,0.476190476,0.871794872,0.96875,0.761904762,0.07869567692596,0.206031861370132,1,0.880952381,1,0.290322580645161,0.700803222945394,0.27997685013817,0.440961979263132,0.020949679648194,0.305683771996587,0.165302110186364,0.244585833657534,0.129181713333272,0.231233098859813,0.149548264859487
17846.txt,0,0.547619047666667,0,0.1875,0,0.476190476333333,0.1819472544745,0.326598632354484,0,0.141736677427839,0.2828427124,0.456858677730874,0.387096774,0.4032258075,0.215053763333333,0.268817204166667,0,0,0,0,0.23913043526087,0,0.359999999712,0.2,0,0,0.25,0,0.25,0,0,0,0,0.166666666666667,0,0.285714286,0.357142857,0.285714286,0.142857143,0,0,0.4175823272,0.147727272754132,0.17500000007,0.21428571422449,0,0.140625000140625,0.222222222222222,0.535714285561225,0.4374999995625,0.375,0,0.239583333532986,0,0.324999999675,0.1875,0,0.097814504323856,0.173076923076923,0.928571429,1,1,0.75,0.016438407441139,0.13797985692656,0.178571428571429,0.8125,0.37037037037037,0.096774193548387,0.486659298167581,0.368553325254801,0.078344152015886,0.010790189019138,0.076635625308347,0.087751095798843,0.081978224700715,0.043665433525593,0.08393000319467,0.122237523163304
17847.txt,0,0.419753086333333,0.222222222222222,0.27777777775,0,0.402777777666667,0.372457904727342,0.442216638920775,0.339835571298222,0.421009117714204,0.2993325908,0.583671438640415,0.484848484,0.3030303025,0.454545453333333,0.09469696875,0,0.242424242666667,0.166666664833333,0.181818183181818,0.427777778572222,0.088888888,0.276923076978461,0.076923076,0.153846152,0.153846152,0.222222222,0.111111111,0.111111111,0.111111111,0.111111111,0.666666667,0.12500000028125,0,0,0.259259259,0.111111111,0.296296296,0.074074074,0.111111110944444,0.222222222,0.4517971976,0,0.225806452290323,0.165898617381172,0,0.145161290395161,0.344086021333333,0.663594469524687,0.112903227387097,0.516129032,0.112903227387097,0.12365591593638,0,0.167741935232258,0.096774194,0.05990783505135,0.356290060575985,0.051282051269231,0.5,0.785714286,0.818181818,0.709677419,0.273949514806985,0.107729442883582,0.071428571428572,0.838709677,0.055555555555556,0.041474654387097,0.893758517829833,0.569477652034897,0.830107668207107,0.119261216779375,0.09729419015846,0.106166071231199,0.097844558728986,0.071716131055477,0.155618839754524,0.113879637429537
17849.txt,0.5,0.301587301666667,0.222222222222222,0.16071428575,0.5,0.3,0.290450792838117,0.309838667647139,0,0.271405074332482,0.1959591796,0.258492131013197,0.596491228,0.04385965,0.175438596666667,0.219298245833333,0.228070175438596,0.046783626666667,0,0,0.130952381869048,0,0.234782609212174,0.260869566,0,0,0.107142857,0,0.214285714,0,0,0.3,0,0,0,0.476190476,0,0.095238096,0.142857143,0,0,0.5031456604,0,0.606666666442667,0.285714285346939,0,0.074999999325,0.118518519111111,0.657142857240816,0.116666665383333,0.5,0,0.127777776606481,0.133333332,0.086666665713333,0.266666667,0,0.299587587523276,0.230769230769231,0.607142857,0.956521739,0.916666667,0.4,0.196023633308893,0.127300545128563,0.107142857142857,0.633333333,0.166666666666667,0.107526881709677,0.869526337274422,0.543567464468285,0.665335540560272,0.014933562938762,0.410770770287212,0.143700732267088,0.443781211004135,0.08181675423287,0.272321019683494,0.158020374363515
17850.txt,0,0.5,0.333333333333333,0.34375,0,0.438596491333333,0.490711763346188,0.435464843447232,0,0.489282455757589,0.3968626968,0.509046837585814,0.481481482,0.324074075,0.24691358,0.07716049375,0.08024691558642,0.148148149333333,0.475308642858025,0.388888890388889,0.297297296702703,0.27027027,0.391304346886956,0,0.347826088,0.521739132,0.3125,0.375,0,0.125,0.375,0.333333333,0.2499999998125,0.074074074,0.222222222,0.25,0.05,0.3,0.05,0.2249999998875,0.3,0.6849494632,0.081504703105728,0.579310344431724,0.236453201932442,0,0.077586207827586,0.122605363555556,0.591133004402533,0,0.275862069,0.241379309258621,0.264367815386973,0,0,0.206896552,0,0.298136301722542,0.096153846153846,0.464285714,0.909090909,0.9375,0.551724138,0.208421469585431,0.144234545008733,0.321428571428571,0.586206897,0.148148148148148,0.17741935483871,0.876378008360684,0.611099494067943,0.680442131446077,0.046598166628804,0.180707720212805,0.235019900183515,0.173854429065674,0.089920086230712,0.033257681898246,0.183323612314436
17851.txt,0,0.261904762,0.133333333333333,0.23214285725,0,0.238095238,0.365814810295718,0.349148624443423,0.259447742916207,0.363136519489956,0.3023715784,0.258438295226346,0.310344828,0.0862068975,0.11494253,0.143678160416667,0.074712642258621,0.229885058666667,0.063218389603448,0.362068965362069,0.06874999993125,0.05,0,0.193548388,0,0.645161292,0,0.071428571,0.214285714,0.142857143,0.357142857,0.428571429,0,0.095238095333333,0,0.357142857,0,0.142857142,0,0,0,0.4240798864,0.221590909131198,0.17500000007,0.160714285668367,0,0.210937500210938,0.277777777777778,0.803571428341837,0.109374999890625,0.21875,0.109374999890625,0,0,0.40624999959375,0.15625,0.116071428670918,0.277526622632146,0.307692307692308,0.580645161,0.833333333,0.884615385,0.8125,0.232376912282548,0.195789415037357,0.267857142857143,0.84375,0.185185185185185,0.182795698935484,0.821960080933137,0.581707472828688,0.749004215809958,0.033345016493728,0.415920301098375,0.153701411385901,0.347134673497338,0.09502657540663,0.355951947643501,0.221907306297081
17852.txt,0,0.275362319,0.148148148111111,0.2045454545,0,0.287878788,0.242308837607381,0.382970843373999,0.277474581996159,0.234306734592227,0.4,0.3007316395988,0.484848484,0.1136363625,0.15151515,0.09469696875,0,0.08080808,0.111111109888889,0.181818183181818,0.124999998625,0.045454546,0.232258064214194,0,0.12903226,0.258064516,0.181818182,0,0,0,0.181818182,0.5,0.093750000023438,0.083333333333333,0,0.304347826,0.043478261,0.086956522,0.086956522,0,0.086956522,0.4503486852,0.060606061465565,0.179487179271795,0.17582417566405,0,0.230769231980769,0.182336183111111,0.637362637532182,0.089743590910256,0.41025641,0,0,0.205128204,0.066666667533333,0.153846154,0.095238094795918,0.299270231041226,0.076923076923077,0.416666667,0.823529412,0.851851852,0.692307692,0.044185303784026,0.20456011976035,0.125,0.743589744,0.296296296296296,0.290322580645161,0.837931494124006,0.599029306644925,0.116307541857134,0.065789370453623,0.23933739186745,0.259430495370612,0.203675258477038,0.040258831615098,0.12649268103369,0.313979579058413
17853.txt,0,0.358974359,0,0.41666666675,0,0.307692307666667,0.436723325361863,0.554256258540081,0,0.308606700091684,0.48,0.468479278998623,0.642857142,0.625,0.357142856666667,0,0.309523807357143,0.095238096,0.130952381869048,0.214285713214286,0.34374999965625,0.083333334,1,0,0,0,0.4166666665,0.666666667,0,0,0,0.4,0.1500000000375,0,0,0.153846154,0.153846154,0.153846154,0,0,0.307692308,0.4011816864,0,0,0.329670329905808,0,0.173076923423077,0.136752136888889,0.527472526992151,0.269230769230769,0.538461538,0,0.294871795412393,0,0.4,0.153846154,0.142857143122449,0.047919730301527,0.269230769230769,0.769230769,0.916666667,0.9,0.769230769,0.035095529464371,0.257959824766508,0.285714285714286,0.769230769,0.333333333333333,0.258064516129032,0.17032776401588,0.408624535391312,0.091311209544341,0.025596050203719,0.460127211324457,0.129215049192336,0.362800021886009,0.078060734708444,0.325396369369049,0.173489345760023
17854.txt,0,0.190476190333333,0.333333333333333,0.21428571425,0,0.222222222333333,0.191675187944022,0.351832358188805,0,0.209121444224079,0.2581988896,0.174077656003637,0.166666666,0,0.055555556666667,0.347222222916667,0,0,0.061111112272222,0.05000000105,0,0,0,0.3125,0,0,0,0,0.714285714,0,0,0.166666667,0,0.074074074,0,0.285714286,0,0,0.285714286,0,0,0.4839026096,0.303030302600551,0.215384615686154,0.39560439588697,0,0.461538461711539,0.045584046222222,0.659340658954474,0.179487178320513,0.153846154,0,0.393162395160969,0.102564104,0.266666667533333,0.179487179,0.095238094795918,0.099881329871552,0.096153846153846,0.615384615,0.823529412,0.961538462,0.666666667,0.090439203740297,0.358328235987581,0.164285714285714,0.820512821,0.162962962962963,0.135483870967742,0.515922291489088,0.63972319844471,0.463928320691239,0.058637879861956,0.213766979851204,0.32552893575151,0.252194634882372,0.177268232251582,0.265468781071452,0.409220635416765
17856.txt,0,0.5,0.166666666666667,0.125,0,0.512820512666667,0.198520730242974,0.295084445488199,0.248734169114298,0.250000000081832,0.16,0.399704032492236,0.652173914,0,0.217391303333333,0.181159420833333,0.094202896572464,0.115942029333333,0.079710143253623,0.065217390065217,0.294642856455357,0.071428572,0.179999999856,0,0,0,0.1666666665,0,0,0.166666667,0,0.285714286,0,0.285714286,0,0.714285714,0,0.285714286,0.071428571,0,0,0.327269956,0.087542087470462,0,0.222222221936508,0.23148148125,0.166666666666667,0.263374485333333,0.603174603256236,0,0.37037037,0.12962962937037,0.141975308618313,0,0.385185184414815,0.037037037,0,0.378053077101375,0.423076923076923,0.444444444,0.84,0.869565217,0.851851852,0.246783627653733,0.143261136929058,0.232142857142857,0.888888889,0.481481481481482,0.193548387096774,0.939679592302668,0.569820026277833,0.775305599848197,0.016478371221605,0.28281102776172,0.319620471749907,0.313629253751896,0.106830126185119,0.200723494681449,0.205659002116032
17857.txt,0,0.333333333333333,0.2,0.41666666675,0,0.333333333333333,0.421319373728272,0.435464843447232,0.326969556591188,0.345032779578018,0.4,0.301511344553828,0.536585366,0.12195122,0.162601626666667,0.050813008333333,0,0.065040650666667,0.089430894577236,0,0.21999999978,0.08,0.234782609212174,0.086956522,0,0,0.1666666665,0.111111111,0.111111111,0,0,0.333333333,0,0,0,0.4,0.1,0,0,0.149999999925,0,0.45223656,0.429752066623591,0.127272727450909,0.077922077977737,0,0.409090909909091,0.323232323555556,0.597402597257885,0,0.212121212,0.106060604893939,0.464646464220539,0,0.393939394806061,0.181818182,0.056277055762523,0.453658301196741,0.069230769230769,0.424242424,0.903225806,0.88,0.757575758,0.236404031340109,0.185636626901903,0.098214285714286,0.787878788,0.074074074074074,0.139784946225806,0.921927532129151,0.442082585311218,0.73044249957386,0.175716160709974,0.182692527546346,0.120994023908465,0.143955733795935,0.075254221086785,0.097989157220242,0.117251686436881
17858.txt,0.25,0.266666666666667,0.148148148111111,0.18181818175,0.25,0.285714285666667,0.287474110673344,0.626524806945051,0.277474581996159,0.285356919487323,0.4898979484,0.235920806773202,0.491803278,0.12295082,0.38251366,0.03415300625,0,0.087431693333333,0.240437156426229,0.147540984147541,0.423076923076923,0.153846154,0.174193549060645,0.06451613,0.258064516,0.12903226,0.1363636365,0.090909091,0.090909091,0,0.090909091,0.6,0,0,0,0.4,0,0.133333334,0,0,0.133333334,0.4506661736,0.177272727304959,0.105000000042,0.107142857112245,0,0.3375000003375,0.4,0.664285714095918,0.0874999999125,0.2,0,0.191666666826389,0,0.454999999545,0.2,0.046428571468367,0.354398671497397,0.105769230769231,0.41025641,0.666666667,0.724137931,0.725,0.315020162947522,0.131817127810794,0.25,0.8,0.172839506185185,0.182795698935484,0.895222114336965,0.611952762682605,0.813115519227037,0.017419925057153,0.306356807909346,0.120307698639913,0.334036457872754,0.064908668281497,0.243214778523576,0.120794391968464
17859.txt,0.25,0.518518518666667,0.288888888888889,0.34375,0.25,0.462962963,0.443461719670039,0.634793638286756,0.226880469617121,0.46109826206167,0.4898979484,0.42886193453084,0.807692308,0.240384615,0.576923076666667,0.2003205125,0.1666666645,0.051282050666667,0.141025639192308,0.115384614115385,0.594594593405405,0.108108108,0.257142857194286,0.19047619,0,0.190476192,0.1875,0.125,0.25,0,0.125,0.333333333,0.12500000028125,0.222222222,0,0.666666667,0.111111111,0.333333334,0,0.083333333958333,0,0.3904471532,0.253246752955136,0.14999999986,0.183673469090379,0,0.241071428491071,0.317460318222222,0.642857142673469,0.125000000875,0.25,0.125000000875,0.273809522394841,0,0.278571427921429,0.214285714,0.132653060542274,0.346909909167135,0.057692307692308,0.571428571,0.8,0.833333333,0.857142857,0.287842523516589,0.190102919014459,0.142857142857143,0.892857143,0.081481481481482,0.070967741935484,0.885128070417618,0.497537053021552,0.849735863668603,0.044061381494598,0.298876951285545,0.147378003064399,0.256762884445266,0.098795388998539,0.242474528664985,0.163975817095455
17860.txt,0,0.393939394,0.129629629666667,0.25,0,0.333333333333333,0.293616119723844,0.447213595802191,0.325367788163341,0.298807152305949,0.3771236168,0.412861411945423,0.123076924,0.346153845,0.307692306666667,0.160256410416667,0,0.246153845333333,0.112820513553846,0.138461538138462,0.471428569778571,0.057142858,0,0.1875,0,0,0,0.166666667,0.25,0.083333333,0,0.125,0.140625000035156,0,0.125,0.090909091,0.272727273,0,0.181818182,0.136363636431818,0,0.5082231036,0.127764127659593,0.189189189075676,0.370656370179812,0,0.243243243243243,0.336336336,0.741312741216768,0,0.108108108,0,0.103603603586336,0,0.281081080518919,0.108108108,0.05019305018588,0.428369197484868,0.134615384615385,0.428571429,0.617647059,0.625,0.648648649,0.371906742463348,0.180908696550446,0.142857142857143,0.675675676,0.098765432111111,0.064516129032258,0.917918131845814,0.651324476278153,0.79213030286307,0.046730053956897,0.43245093732523,0.341804058986042,0.426974789938637,0.097653999997855,0.339473927324848,0.159352318682566
