filename,error_count,grammar,misspelling,A_INFINITVE,BEEN_PART_AGREEMENT,CONFUSION_OF_OUR_OUT,EN_A_VS_AN,EN_CONTRACTION_SPELLING,NON3PRS_VERB,NOW,SENTENCE_FRAGMENT,SENT_START_CONJUNCTIVE_LINKING_ADVERB_COMMA
17871.txt,0.464285714285714,0.142857142857143,0.607142857142857,0,0,0,0,0,0,0,0,0.333333333333333
17872.txt,0.089285714285714,0.285714285714286,0.071428571428572,0,0,0,0,0,0,0,0.2,0
17873.txt,0.089285714285714,0.285714285714286,0.107142857142857,0,0,0,0,0,0,0,0.4,0
17874.txt,0.125,0,0.214285714285714,0,0,0,0,0,0,0,0,0.333333333333333
17875.txt,0.107142857142857,0.285714285714286,0.071428571428572,0,0.5,0,0,0,0,0,0,0
17876.txt,0.089285714285714,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0.2,0.333333333333333
17878.txt,0.142857142857143,0.285714285714286,0.178571428571429,0,0,0,0,0,1,0,0,0
17879.txt,0.071428571428572,0,0.142857142857143,0,0,0,0,0,0,0,0,0
17880.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
17881.txt,0.089285714285714,0,0.142857142857143,0,0,0,0,0,0,0,0,0
17882.txt,0.160714285714286,0,0.214285714285714,0,0,0,0,0,0,0,0,0
17883.txt,0.339285714285714,0.428571428571429,0.535714285714286,0,0,0,0,0,0,0,0.2,0
17884.txt,0.035714285714286,0,0.071428571428572,0,0,0,0,0,0,0,0,0
17885.txt,0.053571428571429,0,0.107142857142857,0,0,0,0,0,0,0,0,0
17886.txt,0.017857142857143,0,0,0,0,0,0,0,0,0,0,0
17887.txt,0.267857142857143,0.571428571428571,0.285714285714286,0,0,0,0,0.2,0,0,0.6,0
17888.txt,0.089285714285714,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0.2,0
17889.txt,0.214285714285714,0.142857142857143,0.357142857142857,0,0,0,0,0,0,0,0.2,0
17890.txt,0.107142857142857,0.428571428571429,0.107142857142857,0,0,0,0,0,0,0,0,0
17891.txt,0.089285714285714,0,0.071428571428572,0,0,0,0,0,0,0,0,0
17892.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
17893.txt,0.107142857142857,0.142857142857143,0.178571428571429,0,0,0,0,0,0,0,0,0
17894.txt,0.035714285714286,0,0.035714285714286,0,0,0,0,0,0,0,0,0
17896.txt,0.160714285714286,0,0.25,0,0,0,0,0,0,0,0,0
17897.txt,0.107142857142857,0,0.035714285714286,0,0,0,0,0,0,0,0,0
17898.txt,0.053571428571429,0,0.107142857142857,0,0,0,0,0,0,0,0,0
17899.txt,0.25,0.285714285714286,0.392857142857143,0,0,0,0,0,0,0,0,0
17900.txt,0.107142857142857,0.285714285714286,0.107142857142857,0,0.5,0,0,0,0,0,0.2,0
17901.txt,0.142857142857143,0,0.178571428571429,0,0,0,0,0,0,0,0,0
17902.txt,0.017857142857143,0,0,0,0,0,0,0,0,0,0,0.333333333333333
17903.txt,0.089285714285714,0,0.142857142857143,0,0,0,0,0,0,0,0,0
17904.txt,0.214285714285714,0.142857142857143,0.107142857142857,0,0,0,0,0,0,0,0,0
17905.txt,0.107142857142857,0.285714285714286,0.107142857142857,0,0,0,0,0,0,0,0,0
17906.txt,0.053571428571429,0,0.107142857142857,0,0,0,0,0,0,0,0,0
17908.txt,0.053571428571429,0,0.035714285714286,0,0,0,0,0,0,0,0,0
17909.txt,0.089285714285714,0,0,0,0,0,0,0,0,0,0,0.333333333333333
17910.txt,0.232142857142857,0.142857142857143,0.428571428571429,0,0,0,0,0,0,0,0.2,0
17911.txt,0.25,0.142857142857143,0.392857142857143,0,0,0,0,0,0,0,0.2,0
17912.txt,0.178571428571429,0.142857142857143,0.214285714285714,0,0,0,0,0,0,0,0.2,0
17913.txt,0.089285714285714,0,0.178571428571429,0,0,0,0,0,0,0,0,0
17914.txt,0.035714285714286,0,0.071428571428572,0,0,0,0,0,0,0,0,0
17915.txt,0.107142857142857,0,0.035714285714286,0,0,0,0,0,0,0,0,1
17916.txt,0.107142857142857,0,0.178571428571429,0,0,0,0,0.2,0,0,0,0
17917.txt,0.035714285714286,0.142857142857143,0,0,0.5,0,0,0,0,0,0,0
17918.txt,0.107142857142857,0,0.107142857142857,0,0,0,0,0,0,0,0,0
17919.txt,0.089285714285714,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0.2,0
17920.txt,0,0,0,0,0,0,0,0,0,0,0,0
17921.txt,0.517857142857143,0,1,0,0,0,0,0,0,0,0,0
17922.txt,0.089285714285714,0,0.178571428571429,0,0,0,0,0,0,0,0,0
17923.txt,0.178571428571429,0.142857142857143,0.25,0,0,0,0,0.2,0,0,0.2,0
17924.txt,0.214285714285714,0.428571428571429,0.321428571428571,0,0,0,0,0,0,0,0.6,0
17926.txt,0.375,0,0.571428571428571,0,0,0,0,0.6,0,0,0,0
17927.txt,0.428571428571429,0,0.857142857142857,0,0,0,0.333333333333333,0,0,1,0,0
17928.txt,0.089285714285714,0.285714285714286,0.035714285714286,0,0,0,0,0,0,0,0,0
17930.txt,0.017857142857143,0,0,0,0,0,0,0,0,0,0,0
17931.txt,0.178571428571429,0.142857142857143,0.285714285714286,0,0,0,0,0,0,0,0.2,0.333333333333333
17932.txt,0.035714285714286,0,0.071428571428572,0,0,0,0,0,0,0,0,0
17933.txt,0.035714285714286,0,0,0,0,0,0,0,0,0,0,0
17935.txt,0.160714285714286,0.285714285714286,0.178571428571429,0,0.5,0,0,0,0,0,0,0
17936.txt,0.089285714285714,0,0.142857142857143,0,0,0,0.333333333333333,0,0,0,0,0
17937.txt,0.053571428571429,0,0.107142857142857,0,0,0,0,0,0,0,0,0
17938.txt,0.107142857142857,0.285714285714286,0.107142857142857,0,0,0,0,0,0,0,0.4,0
17939.txt,0.035714285714286,0,0.071428571428572,0,0,0,0,0,0,0,0,0
17940.txt,0.196428571428571,0,0.321428571428571,0,0,0,0,0,0,0,0,0
17941.txt,0.107142857142857,0,0.142857142857143,0,0,0,0,0.2,0,0,0,0
17942.txt,0.035714285714286,0,0.035714285714286,0,0,0,0,0,0,0,0,0
17943.txt,0.214285714285714,0,0.392857142857143,0,0,0,0,0.2,0,1,0,0
17944.txt,0.196428571428571,0,0.392857142857143,0,0,0,0,0,0,0,0,0
17945.txt,0.035714285714286,0,0.071428571428572,0,0,0,0,0,0,0,0,0
17946.txt,0.053571428571429,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0,0
17947.txt,0.196428571428571,0.142857142857143,0.321428571428571,0,0,0,0,0,0,0,0.2,0
17949.txt,0.303571428571429,0,0.392857142857143,0,0,0,0,0,0,0,0,0
17950.txt,0,0,0,0,0,0,0,0,0,0,0,0
17951.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
17952.txt,0.035714285714286,0,0,0,0,0,0,0,0,0,0,0
17953.txt,0.071428571428572,0,0.142857142857143,0,0,0,0,0,0,0,0,0
17954.txt,0.035714285714286,0,0.071428571428572,0,0,0,0,0.2,0,0,0,0
17955.txt,0.089285714285714,0.142857142857143,0.107142857142857,0,0,0,0,0,0,0,0,0
17957.txt,0.053571428571429,0,0.107142857142857,0,0,0,0,0,0,0,0,0
17959.txt,0.089285714285714,0,0.178571428571429,0,0,0,0.333333333333333,0,0,0,0,0
17961.txt,0.178571428571429,0,0.357142857142857,0,0,0,0,0,0,0,0,0
17962.txt,0.089285714285714,0.285714285714286,0.107142857142857,0,0,0,0,0,0,0,0,0
17963.txt,0.482142857142857,0.714285714285714,0.75,0,1,0,0,0,0,0,0,0
17964.txt,0.107142857142857,0,0.178571428571429,0,0,0,0,0.2,0,0,0,0.333333333333333
17965.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
17966.txt,0.071428571428572,0.142857142857143,0.107142857142857,0,0,0,0,0,0,0,0.2,0
17967.txt,0.321428571428571,0.142857142857143,0.464285714285714,0,0,0,0,0,0,0,0,0
17968.txt,0.178571428571429,0,0.25,0,0,0,0,0,0,0,0,0
17969.txt,0.071428571428572,0.142857142857143,0.107142857142857,0,0,0,0,0,0,0,0,0
17970.txt,0.125,0,0.142857142857143,0,0,0,0,0,0,0,0,0
17971.txt,0.25,0.142857142857143,0.214285714285714,0,0,0,0,0,0,0,0,0
17973.txt,0.089285714285714,0.142857142857143,0.071428571428572,0,0,0,0,0.2,0,0,0,0
17974.txt,0.232142857142857,0.285714285714286,0.107142857142857,0,0,0,0.333333333333333,0.2,0,0,0.2,0.333333333333333
17975.txt,0.107142857142857,0,0.142857142857143,0,0,0,0,0,0,0,0,0
17976.txt,0.071428571428572,0,0.142857142857143,0,0,0,0,0,0,0,0,0
17977.txt,0.071428571428572,0.285714285714286,0.035714285714286,0,0,0,0,0,0,0,0.2,0
17978.txt,0.142857142857143,0.285714285714286,0.107142857142857,0,0,0,0,0,0,0,0,0
17979.txt,0.053571428571429,0,0.107142857142857,0,0,0,0,0.2,0,0,0,0
17980.txt,0.303571428571429,0.142857142857143,0.321428571428571,0,0,0,0.333333333333333,0,0,0,0.2,0.333333333333333
17981.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
17982.txt,0.089285714285714,0,0.107142857142857,0,0,0,0,0,0,0,0,0
17983.txt,0.125,0,0.178571428571429,0,0,0,0,0,0,0,0,0
17984.txt,0.142857142857143,0.142857142857143,0.178571428571429,0,0,0,0,0,0,0,0,0.333333333333333
17985.txt,0.053571428571429,0,0.071428571428572,0,0,0,0,0,0,0,0,0
17986.txt,0.071428571428572,0,0.142857142857143,0,0,0,0,0.2,0,0,0,0
17987.txt,0.053571428571429,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0.2,0
17988.txt,0.214285714285714,0,0.392857142857143,0,0,0,0,0,0,0,0,0
17989.txt,0.035714285714286,0,0.035714285714286,0,0,0,0,0,0,0,0,0
17990.txt,1,0,0.178571428571429,0,0,0,0,0,0,0,0,0
17991.txt,0.071428571428572,0.142857142857143,0.035714285714286,0,0.5,0,0,0,0,0,0,0.333333333333333
17992.txt,0.035714285714286,0,0.035714285714286,0,0,0,0,0,0,0,0,0
17993.txt,0.089285714285714,0.142857142857143,0.107142857142857,0,0.5,0,0.333333333333333,0,0,0,0,0
17996.txt,0.160714285714286,0,0.142857142857143,0,0,0,0,0,0,0,0,0
17997.txt,0.160714285714286,0.142857142857143,0.25,0,0,1,0,0,0,0,0.2,0
17998.txt,0.071428571428572,0.571428571428571,0,0,0,0,0,0,0,0,0.6,0
18000.txt,0.089285714285714,0,0.142857142857143,0,0,0,0,0,0,0,0,0.333333333333333
18001.txt,0.142857142857143,0.285714285714286,0.214285714285714,0,0,0,0,0,1,0,0,0
18002.txt,0.125,0.142857142857143,0.178571428571429,0,0,0,0,0,0,0,0,0
18004.txt,0.196428571428571,0.142857142857143,0.321428571428571,0,0,0,0,0.4,0,0,0.2,0
18005.txt,0.214285714285714,0.142857142857143,0.357142857142857,0,0,0,0,0,0,0,0.2,0
18006.txt,0.071428571428572,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0.2,0.333333333333333
18008.txt,0.071428571428572,0.285714285714286,0,0,0,0,0,0,0,0,0,0.333333333333333
18011.txt,0.053571428571429,0,0.107142857142857,0,0,0,0,0,0,0,0,0
18012.txt,0.267857142857143,0.142857142857143,0.357142857142857,0,0,0,0,0,0,0,0,0
18013.txt,0.142857142857143,0,0.25,0,0,0,0,0,0,0,0,0
18014.txt,0.071428571428572,0,0.107142857142857,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333
18015.txt,0.125,0.142857142857143,0.214285714285714,1,0,0,0,0.4,0,0,0,0
18016.txt,0.053571428571429,0,0,0,0,0,0,0,0,0,0,0.333333333333333
18017.txt,0.071428571428572,0,0.142857142857143,0,0,0,0,0.2,0,0,0,0
18018.txt,0.053571428571429,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18019.txt,0.178571428571429,0,0.321428571428571,0,0,0,0,0,0,0,0,0
18020.txt,0.071428571428572,0,0.107142857142857,0,0,0,0.333333333333333,0,0,0,0,0
18021.txt,0.142857142857143,0.285714285714286,0.035714285714286,1,0,0,0.333333333333333,0,0,0,0,0
18022.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,1,0,0
18023.txt,0.446428571428571,0.285714285714286,0.464285714285714,0,0,0,0,0,0,0,0,0
18025.txt,0.25,0,0.428571428571429,0,0,0,0,0,0,0,0,0
18026.txt,0.035714285714286,0,0.035714285714286,0,0,0,0,0.2,0,0,0,0
18028.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18029.txt,0.107142857142857,0.428571428571429,0.107142857142857,0,0.5,0,0,0,0,0,0,0
18030.txt,0.053571428571429,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0,0.333333333333333
18031.txt,0.053571428571429,0,0.071428571428572,0,0,0,0,0,0,0,0,0.333333333333333
18032.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18033.txt,0.089285714285714,0.285714285714286,0.071428571428572,0,0,0,0,0,0,0,0.4,0
18034.txt,0.160714285714286,0.285714285714286,0.142857142857143,0,0,0,0,0,0,0,0.2,0.666666666666667
18035.txt,0.071428571428572,0,0.107142857142857,0,0,0,0,0,0,0,0,0
18036.txt,0.160714285714286,0,0.285714285714286,0,0,0,0,0,0,0,0,0
18037.txt,0.142857142857143,0.285714285714286,0.142857142857143,0,0,0,0,0,0,0,0,0
18038.txt,0.053571428571429,0.142857142857143,0,0,0,0,0,0,0,0,0,0.333333333333333
18039.txt,0.017857142857143,0,0,0,0,0,0,0,0,0,0,0
18040.txt,0.035714285714286,0.142857142857143,0,0,0,0,0,0,0,0,0,0
18041.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18042.txt,0.035714285714286,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18043.txt,0.071428571428572,0,0.142857142857143,0,0,0,0,0,0,0,0,0
18044.txt,0.089285714285714,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18045.txt,0.107142857142857,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0.2,0
18046.txt,0.214285714285714,0.571428571428571,0.25,0,0.5,0,0,0,0,0,0.2,0
18047.txt,0.25,0.285714285714286,0.25,0,0,0,0,0,0,0,0,0.666666666666667
18048.txt,0.089285714285714,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0,0
18049.txt,0.142857142857143,0,0.25,0,0,0,0,0,0,0,0,0
18050.txt,0.125,0,0.214285714285714,0,0,0,0,0,0,0,0,0
18051.txt,0.142857142857143,0.142857142857143,0.214285714285714,0,0,0,0,0,0,0,0,0
18052.txt,0.357142857142857,0,0.178571428571429,0,0,0,0,0,0,0,0,0
18053.txt,0.107142857142857,0.142857142857143,0.178571428571429,0,0,0,0,0,0,0,0.2,0
18054.txt,0.232142857142857,0,0.464285714285714,0,0,0,0,0,0,0,0,0
18055.txt,0.017857142857143,0,0,0,0,0,0,0,0,0,0,0
18056.txt,0.017857142857143,0,0,0,0,0,0,0,0,0,0,0
18057.txt,0.160714285714286,0.142857142857143,0.25,0,0,0,0,0,0,0,0,0
18058.txt,0.053571428571429,0.285714285714286,0,0,0,0,0,0,0,0,0,0.333333333333333
18060.txt,0.178571428571429,0,0.285714285714286,0,0,0,0,0,0,0,0,0
18061.txt,0.053571428571429,0,0.107142857142857,0,0,0,0,0,0,1,0,0
18062.txt,0.035714285714286,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18064.txt,0.071428571428572,0.142857142857143,0.107142857142857,0,0,0,1,0,0,0,0.2,0
18065.txt,0.071428571428572,0.142857142857143,0.107142857142857,0,0,1,0,0,0,0,0,0
18066.txt,0.053571428571429,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18067.txt,0.196428571428571,0,0.392857142857143,0,0,0,0,0,0,0,0,0
18068.txt,0.160714285714286,0.142857142857143,0.107142857142857,0,0,0,0,0,0,0,0.2,0
18070.txt,0.053571428571429,0,0.071428571428572,0,0,0,0,0,0,0,0,0.333333333333333
18071.txt,0.089285714285714,0,0.178571428571429,0,0,0,0,0,0,0,0,0
18072.txt,0.125,0,0.25,0,0,1,0,0,0,0,0,0
18073.txt,0.107142857142857,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0,0.333333333333333
18074.txt,0.625,0.285714285714286,1,0,0.5,0,0.333333333333333,0,0,0,0,0
18075.txt,0.125,0,0.178571428571429,0,0,0,0,0,0,0,0,0
18076.txt,0.089285714285714,0.142857142857143,0.142857142857143,0,0,1,0,0,1,0,0,0
18077.txt,0.196428571428571,0.142857142857143,0.142857142857143,0,0,0,0.333333333333333,0,0,0,0.2,0
18078.txt,0.125,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18079.txt,0.303571428571429,0.142857142857143,0.5,0,0,0,0.333333333333333,0.2,0,0,0.2,0
18080.txt,0.071428571428572,0,0.071428571428572,0,0,0,0,0.2,0,0,0,0
18081.txt,0.178571428571429,0.142857142857143,0.285714285714286,0,0,1,0,0,0,0,0,0
18082.txt,0.053571428571429,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0,0
18083.txt,0.160714285714286,0,0.321428571428571,0,0,0,0,0,0,0,0,0
18084.txt,0.107142857142857,0.142857142857143,0.107142857142857,0,0,0,0,0,0,0,0,0
18086.txt,0.053571428571429,0,0.071428571428572,0,0,0,0.333333333333333,0,0,0,0,0
18087.txt,0.035714285714286,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18088.txt,0.053571428571429,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0,0
18089.txt,0.142857142857143,0.428571428571429,0.107142857142857,1,0,0,0,0,0,0,0,0
18090.txt,0.160714285714286,0.285714285714286,0.178571428571429,0,0,0,0,0,0,0,0,0
18091.txt,0.089285714285714,0,0.178571428571429,0,0,0,0,0,0,0,0,0
18092.txt,0.089285714285714,0,0.178571428571429,0,0,0,0.333333333333333,0,0,0,0,0
18093.txt,0.071428571428572,0,0.142857142857143,0,0,0,0,0,0,0,0,0
18094.txt,0.107142857142857,0.142857142857143,0.178571428571429,0,0,0,0,0,0,0,0,0
18095.txt,0.089285714285714,0.571428571428571,0.035714285714286,0,0,0,0,0,0,0,0.4,0
18096.txt,0.035714285714286,0,0.035714285714286,0,0,1,0,0,0,0,0,0
18097.txt,0.071428571428572,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0.2,0
18098.txt,0.160714285714286,0.285714285714286,0.25,0,0,0,0,0,0,0,0.4,0
18099.txt,0.178571428571429,0.285714285714286,0.25,0,0,0,0,0.2,0,0,0,0
18100.txt,0.142857142857143,0.428571428571429,0.142857142857143,0,0,0,0,0,0,0,0.4,0
18102.txt,0.035714285714286,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18103.txt,0.267857142857143,0.142857142857143,0.357142857142857,0,0,0,0,0,0,0,0,0
18105.txt,0.196428571428571,0.285714285714286,0.214285714285714,0,0,0,0,0,0,0,0,0
18106.txt,0.285714285714286,0.285714285714286,0.5,0,0,0,0,0,0,0,0,0
18107.txt,0.357142857142857,0.285714285714286,0.642857142857143,0,0,0,0,0.2,1,0,0,0
18108.txt,0.25,0,0.428571428571429,0,0,0,0,0,0,0,0,0
18109.txt,0.035714285714286,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18110.txt,0.428571428571429,0.428571428571429,0.607142857142857,0,0,0,0,0.2,0,0,0.4,0
18112.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18114.txt,0.125,0,0.178571428571429,0,0,0,0,0,0,0,0,0
18115.txt,0.160714285714286,0,0.178571428571429,0,0,0,0,0,0,0,0,0
18116.txt,0.035714285714286,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18117.txt,0.071428571428572,0,0.107142857142857,0,0,0,0,0,0,0,0,0
18118.txt,0.214285714285714,0.428571428571429,0.285714285714286,0,0,0,1,0,0,1,0.4,0
18119.txt,0.267857142857143,0.285714285714286,0.285714285714286,0,0,0,0.333333333333333,0,0,0,0.4,0
18120.txt,0.125,0.142857142857143,0.142857142857143,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333
18121.txt,0.125,0,0.214285714285714,0,0,0,0,0,0,0,0,0
18123.txt,0.285714285714286,0,0.5,0,0,0,0,0,0,0,0,0
18124.txt,0.071428571428572,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0.2,0
18126.txt,0.071428571428572,0.142857142857143,0.071428571428572,0,0,0,0,0,0,0,0,0
18127.txt,0.107142857142857,0.285714285714286,0.107142857142857,0,0,0,0,0,0,0,0.2,0
18128.txt,0,0,0,0,0,0,0,0,0,0,0,0
18129.txt,0.178571428571429,0,0.357142857142857,0,0,0,0,0,0,0,0,0
18130.txt,0.017857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0
18131.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18132.txt,0.017857142857143,0.142857142857143,0,0,0,0,0,0,0,0,0,0
18133.txt,0.035714285714286,0,0,0,0,0,0,0,0,0,0,0
18134.txt,0.107142857142857,0.285714285714286,0.107142857142857,0,0,0,0,0,0,0,0.2,0
18135.txt,0.035714285714286,0.142857142857143,0.035714285714286,0,0,0,0,0.2,0,0,0,0
18136.txt,0.035714285714286,0,0,0,0,0,0,0,0,0,0,0
18137.txt,0.25,0,0.5,0,0,0,0,0,0,0,0,0
18138.txt,0.160714285714286,0.285714285714286,0.214285714285714,0,0.5,0,0,0,0,0,0,0
18140.txt,0.107142857142857,0.142857142857143,0.178571428571429,0,0,0,0,0,0,0,0,0
18141.txt,0.535714285714286,0.571428571428571,0.857142857142857,0,0,0,0,0,0,0,0.4,0
18142.txt,0.196428571428571,0,0.214285714285714,0,0,0,0,0,0,0,0,0.333333333333333
18143.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18144.txt,0.107142857142857,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0.2,0
18146.txt,0.089285714285714,0.142857142857143,0.142857142857143,0,0,0,0,0.6,0,0,0,0
18147.txt,0.071428571428572,0,0.107142857142857,0,0,0,0,0,0,0,0,0
18148.txt,0.196428571428571,0.428571428571429,0.25,0,0.5,0,0,0.2,0,0,0,0
18149.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18150.txt,0.053571428571429,0,0.071428571428572,0,0,0,0,0,0,0,0,0.333333333333333
18151.txt,0.071428571428572,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0,0
18152.txt,0.071428571428572,0,0.107142857142857,0,0,0,0,0,0,0,0,0
18153.txt,0.071428571428572,0,0.142857142857143,0,0,0,0,0,0,0,0,0
18154.txt,0.125,0.285714285714286,0.142857142857143,0,0,0,0,0,0,0,0,0
18156.txt,0.142857142857143,0,0.25,0,0,0,0,0,0,0,0,0
18159.txt,0,0,0,0,0,0,0,0,0,0,0,0
18160.txt,0.053571428571429,0.285714285714286,0.035714285714286,0,0,0,0,0,0,0,0.4,0
18161.txt,0.196428571428571,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18162.txt,0.071428571428572,0,0.107142857142857,0,0,0,0,0,0,0,0,0
18163.txt,0.089285714285714,0.285714285714286,0.107142857142857,0,0,0,0,0,0,0,0,0
18164.txt,0.107142857142857,0.142857142857143,0.142857142857143,0,0,0,0,0,0,0,0.2,0
18165.txt,0.089285714285714,0.428571428571429,0.035714285714286,0,0,0,0,0,0,0,0.2,0
18166.txt,0.142857142857143,0.142857142857143,0.25,0,0,0,0.333333333333333,0.2,0,0,0,0
18167.txt,0.035714285714286,0.142857142857143,0.035714285714286,0,0,0,0,0,0,0,0,0
18168.txt,0.017857142857143,0,0.035714285714286,0,0,0,0,0,0,0,0,0
18169.txt,0.553571428571429,1,0.285714285714286,0,0,0,0,0,0,0,0.8,0.666666666666667
18170.txt,0.178571428571429,0.285714285714286,0.142857142857143,0,0,0,0,0,0,0,0.2,0
18171.txt,0.053571428571429,0,0.071428571428572,0,0,0,0,0,0,0,0,0
18172.txt,0.178571428571429,0.428571428571429,0.107142857142857,0,0,0,0,0.2,0,0,0.2,0
18173.txt,0.053571428571429,0.285714285714286,0.035714285714286,0,0,0,0,0,0,0,0.2,0
18174.txt,0.125,0,0.142857142857143,0,0,0,0,0,0,0,0,0.333333333333333
