filename,np_elaboration,verb_vac_frequency,nouns_as_modifiers,determiners,vac_frequency,association_strength,diversity_and_frequency,possessives,frequency
17854.txt,-8.545124475,-5.835587007,-2.516428479,-2.81762648,1.391230619,2.541876032,1.019537266,3.341373816,0.191887497
17856.txt,-0.134417169,3.852277761,-0.097020476,5.417209289,0.328781627,-0.131896043,-0.344909487,0.646632344,1.730647563
17857.txt,1.937242911,5.437793203,1.183715566,3.082407835,-3.075232285,-3.138621125,0.006799082,-2.313149363,1.388479679
17858.txt,1.695457051,4.985393413,0.984920464,3.177829768,1.789770508,-0.773452881,-2.797484317,-2.555056442,1.165335648
17859.txt,12.19265625,3.844329985,3.843727027,6.82349745,-0.787786221,-1.396613306,-0.162685869,0.909362946,0.799434126
17860.txt,2.88196869,6.980404291,1.507180009,-4.68797329,3.282433056,0.632006304,-3.153327698,0.138708698,0.342522224
17861.txt,-0.997304514,-1.725597728,-2.465940624,2.076626629,-1.539564387,-2.071869561,0.53947416,-1.333561675,-0.490312375
17862.txt,-9.653513538,6.588589969,-3.696824902,-6.452180426,0.257731277,8.764443949,-1.50699419,2.928174016,1.334889513
17863.txt,0.510690365,-1.647194627,-4.15816772,-1.571468493,-3.66659434,-0.358506949,4.954905828,0.30662879,0.411153988
17864.txt,4.14362396,8.589583796,6.043255155,2.666438513,2.31714906,-4.362940248,0.152268767,1.757207812,1.347134587
17865.txt,-3.920965649,3.728346815,1.877125599,-2.743157371,0.902905847,-2.006420455,-1.084035103,0.143681863,-1.286160397
17867.txt,-1.235360343,3.156053745,0.46023849,-2.410690104,-0.206936138,0.71389051,0.344726521,0.902771922,0.896602451
17868.txt,-0.029830647,1.023653034,1.584478199,-1.050246823,-0.005218338,-1.070817471,-1.028207703,2.525829293,-0.484142107
17869.txt,-4.939004355,6.320677992,0.582371728,-1.880740754,-1.232459375,-1.233724076,1.554374892,-2.164258607,-1.352403462
17870.txt,22.37538593,1.152542868,-0.987935575,2.768160147,-4.183583382,25.72318374,3.847681361,-0.640169221,-0.84379078
17871.txt,8.68728112,-4.394947149,0.457885026,5.819359992,2.729643591,-0.197153735,0.408340848,-0.690205763,-1.265974119
17872.txt,-1.693933543,-1.357994905,-1.191794582,1.993615913,-4.8275433,0.297044364,-0.244088142,0.94085893,-1.523905542
17873.txt,-0.78254682,0.930891936,-1.668659165,-0.988554208,-0.493821607,-0.911285358,-2.35581757,1.342952129,0.415768726
17874.txt,1.584381169,-4.268008625,3.124412732,0.219194411,-3.082601127,0.547366483,0.097789294,-0.351611772,0.887893078
17875.txt,-0.928554724,-5.210260725,-1.243012332,0.335216092,-0.844862345,-0.283458382,0.711192983,2.025418591,-0.362746781
17876.txt,-3.344597147,-3.807522894,-0.600761833,-0.856665646,1.184105101,0.568822392,-0.283910801,2.703804807,-0.290626352
17878.txt,-6.610750719,0.478454727,-0.570592779,-4.001805289,2.80118072,-0.95376958,-0.301297391,0.363694848,-0.162453418
17879.txt,-2.275877743,9.374841372,3.162912652,-5.677905682,0.651863238,-1.24001648,0.265109707,6.539924316,2.456628851
17880.txt,10.26036521,1.973605778,2.160798463,5.063771712,1.577678704,-1.592600506,1.373552235,-3.148608745,0.693395553
17881.txt,8.589141911,1.237271109,0.790423983,1.516144258,-1.273661939,-1.306464415,-2.920275467,-3.148608745,0.498489167
17882.txt,-3.738918623,2.227409977,2.667022904,-2.372531491,-1.137864711,-0.496850144,0.403570463,-3.148608745,0.832028993
17883.txt,1.44222831,0.424224286,1.417322841,1.261661972,0.766827755,0.049981182,-1.610979067,-1.820316867,-1.555208481
17884.txt,2.404701251,-2.103374756,0.449532828,-3.404146567,-1.60752621,-0.3876854,0.804581738,2.762489621,-0.693702171
17885.txt,6.662082545,4.930825684,2.232779885,1.772320874,-2.406380905,-0.501992623,-3.17610545,-3.148608745,1.211863012
17886.txt,-8.09616332,5.010652237,-4.773727097,2.955917146,4.117164859,1.0865121,-0.731759,0.173842235,2.308005017
17887.txt,-4.543972238,2.108393946,-1.948683246,-1.933657168,-1.034275542,-0.710066466,-1.594562467,2.641116237,-0.410217406
17888.txt,-0.32819602,-1.409315444,-0.870577761,-0.761982046,-1.998770671,-0.359059034,0.791393179,3.24611448,-1.720413691
17889.txt,-1.101823624,-1.073750024,-0.450197351,5.005357006,1.023559072,-1.058074113,-6.212906474,-3.148608745,2.607754807
17890.txt,-0.850579208,4.983340895,1.802697874,-5.499673824,-0.736047672,-0.72612025,0.626354789,4.530339974,0.290328386
17891.txt,-3.055190089,9.135783509,1.006226349,-1.679314801,5.318778841,0.191539709,0.998814694,0.391910028,2.142966689
17892.txt,-4.923864822,-7.893799932,0.361899896,-3.086746045,0.528389733,4.38831004,-0.779742744,1.099193578,-0.963092936
17893.txt,-3.689666636,-0.196276804,-0.541889948,-0.788998702,3.980647584,-1.094208774,0.667227419,-0.672303058,1.978982099
17894.txt,-1.757619362,-0.303282586,0.132053774,-1.055970862,0.603123427,-0.362552948,1.948705316,-0.611683928,1.965699331
17896.txt,9.647898639,-7.931862052,11.25786032,-0.664023204,5.202854691,-1.065841665,-3.501576943,-1.738001085,-0.132808099
17897.txt,3.6412641,1.405927025,0.913376607,-1.539243323,-0.104250275,0.344552973,2.033880485,1.663148327,-0.348413098
17898.txt,-6.426888866,-0.98457895,-4.235781879,-3.137128947,-3.687849905,1.095961711,0.087733659,-1.420119472,-1.215026699
17899.txt,0.896336355,-2.475407191,-1.551213186,-2.650101609,-0.092998954,0.806075137,-1.00962935,3.010437094,-0.815790023
17900.txt,-0.964543882,-2.358602785,0.13210278,-1.033274176,1.458122967,0.114206231,2.568459702,0.85953684,-1.658365343
17901.txt,-4.073785032,-1.787513251,-1.021432527,-1.24415894,0.896028382,-1.461157427,1.459603669,0.373327799,1.74911052
17902.txt,-1.907880794,-2.770247809,-0.314532567,0.526304994,1.902499054,-0.588480792,-0.788768016,-1.023884517,0.428282537
17903.txt,-4.960134897,10.33157721,-0.782605789,-4.333883339,0.887365127,-3.686538522,-0.045564597,5.64179739,1.603660848
17904.txt,-3.199385793,-7.314577581,1.996645952,2.26006826,0.391737599,-1.229152058,1.298761088,0.996127633,-3.138392781
17905.txt,-2.074942333,1.475041185,1.940215552,-5.129356311,1.360987549,11.91183884,-3.319470521,1.884910565,1.025742652
17906.txt,-1.182749302,-3.725179583,5.213334526,-2.275822093,2.170085471,-0.715538198,0.699142907,-3.148608745,1.336208757
17908.txt,0.586691773,-2.21676043,-2.54791665,2.576302178,-3.462698001,0.73669797,2.645880455,-2.659182904,-2.003122528
17909.txt,-3.667896297,-6.090097655,-1.60471543,4.491432482,0.884378016,-0.322946805,0.914881255,-0.568637256,0.267190706
17910.txt,-1.345563891,4.5167887,-1.583819138,0.659090803,3.677774324,-0.581655043,-3.54354259,0.358051953,2.02378009
17911.txt,0.486625041,2.836467904,1.836088896,-0.790704624,-1.237202108,0.725598267,-0.045423587,-1.557738813,1.793363564
17912.txt,-11.52637285,-2.793474573,-3.747975618,-3.629237305,-1.577749638,2.13552619,0.1577052,-3.148608745,-0.087368302
17913.txt,-5.107080494,-3.01769189,1.752048438,-0.201626431,2.49878234,-0.771299485,0.037280275,-0.685519508,0.240078268
17914.txt,-5.290566154,0.986532379,-4.3352037,-3.750188696,3.138285249,0.003131842,-1.632395972,0.048251459,-0.042029639
17915.txt,-4.44199769,-1.728101832,-2.086468547,-3.268904083,0.749334323,-0.455193554,0.319330164,8.539787255,-1.899871022
17916.txt,-2.392453042,-8.821384726,1.773675505,-3.974842043,-2.482940047,-0.704083914,-2.534317959,4.629600311,-1.294228536
17917.txt,4.976602557,7.940211691,-2.083130123,1.065326054,-2.231341107,0.926526081,1.782359468,-1.880146337,1.825237158
17918.txt,0.070682469,-2.021015908,-3.604448475,-1.584924865,0.425988328,0.722185649,1.749520187,-0.650177248,0.047011758
17919.txt,-4.041200511,-6.05865305,-3.270820162,0.535086924,-0.34882695,1.123480915,-0.566358032,0.271549548,-0.71198985
17920.txt,-2.459104281,15.48537994,13.10112904,-1.181022777,2.288445075,-2.252811468,-2.043142029,-0.456238265,3.442716522
17921.txt,-0.972864243,6.1203303,-0.50687718,0.307830598,-1.82924371,-1.249768365,-3.562871313,-2.137011605,0.5147002
17922.txt,6.363434375,6.369168846,0.605396418,5.00285951,-0.786948458,-2.619715227,0.831031188,-2.335050249,0.500060798
17923.txt,-0.453799089,-3.075884649,0.50700656,0.126654163,2.017671154,1.833938127,0.744022027,-0.192422015,0.152563143
17924.txt,3.779606096,-1.907324321,5.035889828,-2.606390166,2.789339154,-1.181081586,0.584883167,-1.879270487,-0.912602854
17926.txt,8.024945781,3.786616151,4.237904824,-0.618095713,2.87514704,0.097854387,-2.748888572,-0.016135982,0.991478868
17927.txt,2.815254583,4.545957857,2.620096059,-0.616191566,4.078684274,2.054196722,1.52869848,-1.595176666,-2.091710653
17928.txt,4.290134467,-5.024201937,1.498826725,2.040809579,1.020130631,1.225526325,0.478892068,2.022492971,0.427235714
17930.txt,-5.67775306,-1.143877618,-3.113562693,-0.47585038,1.123746317,1.227715567,-0.934402667,4.716069847,1.01547355
17931.txt,2.464737248,2.777484124,1.375101564,-1.791649223,-1.299219046,3.14247961,-0.39257908,-0.138109912,0.611958218
17932.txt,-5.3394167,-3.784702517,-3.133483882,-1.444567531,0.013979781,0.461788504,-1.45483536,2.499725458,0.039992956
17933.txt,-3.87316542,7.378220232,1.544391875,-0.161960139,-0.521285281,-3.780884921,2.616970036,-3.148608745,0.239928527
17935.txt,-2.240534525,1.677739509,-0.97198822,-3.6772156,1.3980954,-4.489163004,-0.71844693,1.743465747,0.920654902
17936.txt,7.606707303,-12.15949113,0.268713944,-4.011668231,-2.146827968,0.293924256,0.444844286,3.033085303,-0.904663559
17937.txt,1.932628343,14.14427848,-4.837377021,4.783521707,3.215176819,0.977249404,-3.711374292,-3.148608745,3.42551107
17938.txt,-3.320950789,-2.15849732,1.498719259,-0.612718757,-0.511443667,-0.071146212,-1.155167442,-3.148608745,0.046112229
17939.txt,1.264372789,-2.66913164,-1.447361134,1.600415151,-1.689176992,-1.006939702,2.070134968,2.143933025,-1.761762904
17940.txt,1.104822047,-2.872203719,3.046526908,-1.727404441,0.325673939,-0.531059984,1.706658439,-1.589940014,-1.783253824
17941.txt,3.985514815,-2.789939337,2.810823314,-3.16697997,-2.841250499,0.231463446,2.760746744,-0.407674148,-5.998998475
17942.txt,8.788220286,-0.086689272,3.106801824,7.586652258,-0.817876814,-1.693564646,1.076485793,-1.161404814,-1.858506771
17943.txt,7.458679595,4.828573927,1.966906613,-1.336246957,-2.873111715,-0.723502701,-1.240354356,0.306861593,0.266476919
17944.txt,-0.588308159,-6.70489304,6.963707196,-2.373467381,-2.726738294,-0.696318774,0.658044452,-0.346663104,-2.408140245
17945.txt,11.13028492,-5.644385954,1.210362132,-2.916123429,-0.120532855,-0.851745667,3.200403737,1.334323582,-3.164293381
17946.txt,-6.412101401,2.630974287,-4.745874185,1.923025558,-2.05436776,-0.701275466,4.580955218,0.778737926,0.413065055
17947.txt,4.139028606,0.98044548,2.367468729,1.112749026,0.219965148,-0.337942192,-0.907273333,2.119208823,1.059164456
17949.txt,1.953053533,3.960856594,1.401871339,2.23004473,4.128910064,-2.808371785,-0.628187461,-1.126690604,1.763129172
17950.txt,-4.240852647,6.684741553,-2.91628217,3.735792131,-1.960331568,-5.38948222,2.496255165,-1.533853235,1.568235535
17951.txt,-1.366792188,0.74709569,4.073108042,-1.543979214,8.777495166,-1.836871624,0.469008976,4.046499589,0.660155077
17952.txt,-1.520578992,5.988443473,-1.980219742,1.740925285,-1.14855265,0.65081502,-2.517561185,-0.981039497,-0.863320444
17953.txt,-2.052539575,-2.804117819,-1.505213578,3.960833168,1.391274464,-0.11862231,0.251983885,-0.149040874,-0.119187596
17954.txt,-0.789280984,-7.207462541,-0.919999589,1.20244037,2.175042239,-0.294816026,0.164059159,1.456455499,0.83085094
17955.txt,13.67957325,2.672868751,1.148521092,1.718492055,4.175322912,-0.415495735,-1.203347996,1.765681399,1.152840916
17957.txt,5.805013043,2.740634259,-2.323000678,-3.619597131,-1.585910105,-0.430636476,0.839802349,-0.277149017,2.162324343
17959.txt,5.064115839,4.685950119,0.927635162,3.840371781,2.596973986,-1.540313164,-0.065974754,-1.191962087,2.631688009
17961.txt,0.755277118,1.5947476,-1.322118952,-0.076087751,2.391909959,0.777346032,-0.993185548,0.153113168,-1.816183591
17962.txt,2.404320715,5.104601329,-0.852324425,-0.107263372,2.195715374,0.995325455,-2.512183063,-1.878625975,2.337267517
17963.txt,0.963312577,-1.077857401,3.796340174,-1.690755042,0.929549413,3.568413145,-3.221414183,-0.946134067,-0.866880171
17964.txt,1.075535978,2.540868141,-2.177626662,2.993733884,-2.626328418,-0.333707551,-0.696679668,-0.879487909,0.966561936
17965.txt,8.151626573,3.724218039,0.750400312,0.318294682,-1.420513876,-0.127807285,-0.26627965,2.071700064,-0.185594072
17966.txt,-1.884140663,-4.403216469,-0.656356372,-1.610779823,-3.101737195,1.444242034,0.721625304,1.692687764,-0.591182248
17967.txt,-0.20964126,3.462426615,0.065705049,-2.180878837,4.428126345,-0.71417948,-3.349278312,1.587090908,0.826712543
17968.txt,1.033184739,-0.047034133,3.445848968,-0.991932079,0.916653993,-0.475168415,0.965775253,0.554271631,-0.708609469
17969.txt,-8.52634867,5.251076569,-1.835134258,-1.256849026,-1.526817626,-2.928960062,0.110230484,-3.148608745,0.929820758
17970.txt,-0.241749257,4.593539639,3.990851777,0.986351411,-3.192723004,-0.243244908,5.725576419,-3.148608745,-2.77916446
17971.txt,1.246744988,-6.463589845,-0.709169925,-0.616950111,-1.278181249,0.791665307,0.357672939,-0.218376206,-0.323272643
17973.txt,5.201870661,-2.618126113,3.780148669,4.336266679,4.669786948,1.18525681,3.032302968,-0.633753592,-3.391767607
17974.txt,-4.989983953,-2.814597391,-0.58189244,1.512916795,-2.095273689,0.889050742,-0.735156941,0.639964628,1.534028454
17975.txt,12.30555638,8.182410851,2.369857254,1.216704369,0.074359436,-0.62198517,-1.226341157,4.135535054,-0.689955421
17976.txt,-2.045363883,1.690943778,-2.915511584,-2.85164816,-1.253809386,-1.590237659,0.860681544,-1.613021959,-2.72742056
17977.txt,1.095185435,-2.726406267,-2.974921294,-2.907301975,-0.246785265,4.13134179,1.02063214,0.454494603,1.214072159
17978.txt,-5.698997664,0.53610755,-3.820452423,-2.657090284,2.844346541,0.828571784,3.560331801,-3.148608745,-1.73031232
17979.txt,-1.392288686,3.52242546,-6.810177109,-7.076059322,-1.994189907,5.28792257,7.094883879,-3.148608745,1.862697682
17980.txt,-0.56416336,3.560469709,1.251149515,2.562588612,1.47411212,-1.773511271,-0.114948376,-1.912334254,-0.492636137
17981.txt,2.870247102,3.236924947,0.13442,-2.194016109,2.669639686,-1.425393235,-2.081041443,-0.4150478,2.26272887
17982.txt,9.915179156,8.094316613,-2.85642247,-0.361773342,3.829485061,-1.280954294,-3.455068949,7.753762126,1.759698033
17983.txt,-2.019313226,-6.201678751,-2.511738594,-1.038284917,-2.675140886,-1.240712721,0.992194924,2.328169893,0.208719402
17984.txt,-5.606568972,3.607693121,-3.148280022,-4.028044281,1.567740215,0.617910799,-2.647457522,-2.350123022,1.549315592
17985.txt,5.218424749,7.70534705,-1.110776932,4.719108067,2.831458748,-1.313518992,0.521285247,3.595314719,2.003051624
17986.txt,-4.406274211,5.512391948,-0.971528709,-0.692432921,-1.032603284,3.349953103,-2.014440368,0.378268094,-0.698825639
17987.txt,-7.263138833,0.164741778,-2.467358276,-2.32571506,0.930364821,-1.534494735,-0.104194299,-1.722997019,0.224375857
17988.txt,-11.45238721,-3.502942818,-0.647578419,-2.726290167,-3.953259355,-2.825855375,-0.16074968,-1.063757368,-0.776237675
17989.txt,-1.467279491,-1.887532052,-2.901197331,0.460106237,-0.849135399,-0.179262102,2.798157202,-2.576379106,-0.112486364
17990.txt,-6.211440703,6.455544123,-0.46928853,-0.395406541,0.697362155,0.081680114,-5.608305773,-1.465897789,2.02920939
17991.txt,1.075046415,-5.026316421,0.741205443,-0.396706216,0.707679239,1.992235202,-1.542290847,-0.000707326,0.233611781
17992.txt,-6.942888288,17.47876594,-4.027263449,-4.643422996,1.194839444,-1.187388259,3.297897178,-3.148608745,0.719132851
17993.txt,2.842504761,-2.103247609,0.770195553,2.147757734,1.077505837,-1.038075729,1.720152383,3.260649089,-2.063380847
17996.txt,6.594015932,1.349520565,2.144878149,2.035393961,0.023350011,3.311848007,2.065253866,-0.035257694,-2.962530356
17997.txt,3.890432721,-1.109532576,-0.808643748,2.798841252,0.232126613,0.095070544,-1.282145572,-2.634591546,-0.17287146
17998.txt,4.348351644,-3.598128669,0.83552352,3.882131583,1.181001713,-0.966180528,-0.188304504,-0.712529316,-0.086215583
18000.txt,-0.057359068,-6.966371608,-0.20810849,5.739727184,0.26151178,-0.098252155,0.364349297,-1.812492785,-0.827203498
18001.txt,-3.939220327,-4.441377775,-7.012806704,-4.92622043,-0.056241154,-0.965453028,4.795933604,4.004885266,1.340178474
18002.txt,-7.860257382,-2.958518522,-3.768263849,-1.97536085,0.259863476,2.78334965,-2.900503393,4.329325959,0.303288697
18004.txt,-5.525538985,-1.564775512,-3.552965395,3.885041362,-0.206058781,2.458982925,-0.7740398,-3.148608745,0.671131816
18005.txt,2.315711647,1.046414772,4.62928902,2.136225045,1.831418687,-0.007553688,-0.859251258,-1.425148795,-1.918287379
18006.txt,4.78012515,2.344444925,-1.289602951,0.911752608,0.332237197,6.977561354,-0.585619618,1.697862111,0.797584911
18008.txt,-2.39896647,-0.070821814,-3.099008609,-0.127317606,-3.856542473,-2.98409648,2.116815755,0.299122109,-0.052440744
18011.txt,8.430476834,1.520427618,2.984717098,-2.503118362,-0.125049524,-1.734856035,2.024701565,2.56359211,-4.328573
18012.txt,6.08015802,-1.230244131,13.141734,-0.556734598,4.4607473,-1.189241418,0.606721804,-3.148608745,0.170470841
18013.txt,-1.656665207,1.996527029,-0.96342072,-1.037556338,-8.098142196,-0.510717597,-0.141514025,-0.559832088,-1.165365746
18014.txt,0.191561122,-0.469325903,-2.211979776,-3.479079022,-1.735428727,-1.12349822,0.56952574,1.216702491,1.649485699
18015.txt,15.60304433,2.502155675,4.557610157,4.747082933,2.315718106,-7.159782994,4.004592481,0.474566121,-0.79323089
18016.txt,-9.609977047,-1.258033487,-3.942052232,-3.277731356,-0.265047124,-0.598900412,-1.53448381,2.365743339,0.846941875
18017.txt,-4.386156082,1.270079998,0.150489726,-2.058777706,-0.173098005,1.759998992,-2.606310068,-0.217363239,1.781291157
18018.txt,3.042752141,-5.148348194,6.649462154,1.301942404,2.304865062,-4.001572318,0.233815613,2.30773145,0.681561917
18019.txt,-1.801738823,-5.050087884,-1.484959727,0.180224329,-2.490941277,0.484806981,-1.398155983,1.094706341,0.588625507
18020.txt,-4.990118448,-6.854690593,-0.797206013,1.025208849,-4.227331872,0.452289036,1.346736958,5.372432548,0.219881824
18021.txt,-3.077534298,5.551311759,-2.965196179,-2.716007596,0.681139471,0.769632449,0.129274177,0.259009608,0.290911763
18022.txt,0.128170507,-0.303022615,0.833055007,2.422546862,-1.082472919,0.915106009,-1.752653217,0.694218699,-0.203069987
18023.txt,-5.255147889,-3.575995349,2.928280484,-1.87123605,1.549206669,1.031687548,3.03241076,-2.563461709,-0.666811688
18025.txt,-3.438367595,-1.157234134,-1.266144898,-1.351184544,-3.306904871,1.478949449,0.423084658,-1.285117322,-1.302494919
18026.txt,-3.607785086,2.681382986,-1.372911344,-5.307087427,-3.099568802,-1.415590083,1.822245772,0.701838105,0.569095028
18028.txt,-2.786271317,-2.004952774,-1.120949943,3.447386891,-0.290631802,0.786372292,0.196494239,-1.243550246,0.023169818
18029.txt,2.729030856,6.522106095,3.005495837,-2.492514134,0.412454877,-0.095895455,-2.659024595,2.008093521,1.466478712
18030.txt,-1.571859025,-1.187728328,-1.149960424,0.280964658,0.912180954,-2.893461883,-1.793456527,-1.088150582,-1.506088023
18031.txt,10.0617218,5.245538135,-0.799720678,5.456885047,0.623593309,14.51756985,1.271371002,-2.412884923,-0.170705751
18032.txt,-4.661038475,0.688962029,-0.625322708,0.973743341,-6.014065747,1.446793849,2.352690268,-0.034618745,-0.231880442
18033.txt,-0.440769376,2.345339843,0.953542641,-0.170315375,2.468904974,-2.20816761,0.315293281,-1.822923373,2.395731442
18034.txt,4.148718056,1.041784556,0.642713809,1.803584448,0.11887126,-0.143869087,-3.164509585,3.842898742,0.277418362
18035.txt,2.769558638,1.988541208,-0.342250214,-0.174242192,-2.224144187,1.330335413,1.508273947,-1.720966467,0.111851797
18036.txt,7.642907321,17.75603834,-3.735198874,-2.609572595,2.772202374,0.144672292,1.225589477,-2.376098732,1.720045607
18037.txt,-7.810213807,2.171163551,0.454002131,-3.617493056,0.482672294,-2.064280811,0.518631783,4.789930923,-2.193500244
18038.txt,-1.184738059,-3.887703912,-0.07358829,3.643274282,-1.434280635,3.115855473,1.600643156,-2.25488378,1.113773381
18039.txt,4.233718119,-3.004796392,0.859609129,3.492073551,1.093154904,-1.204122643,2.928409369,-1.375156753,-2.262084059
18040.txt,3.615350878,7.424581417,-1.25201167,2.801535114,-5.071671207,0.329380638,1.782963805,-0.012390594,-0.497508007
18041.txt,-8.441141089,-9.127890326,0.202699043,-3.894474802,-1.598317138,2.121916012,2.629941738,1.410214522,1.278304407
18042.txt,-6.95857016,-0.696995703,-5.907313864,1.441702548,-3.939629654,2.694516302,1.063462119,-2.141988346,-0.643675918
18043.txt,-3.844210954,2.226513613,-1.910224189,-5.125041529,-0.648435992,-1.81909964,1.725943711,5.562185876,-0.814572639
18044.txt,6.635370137,2.225708487,0.541426175,-3.052103736,-0.385878538,-0.786945261,1.061149214,-0.515245086,0.676796108
18045.txt,3.173044137,-3.146956576,-0.624125539,1.758712389,-2.078289577,0.945314483,-1.222337561,1.328009326,-1.254479793
18046.txt,3.744915229,4.631787906,3.991510938,-4.025003187,4.359383499,-0.576408892,-2.121192138,-3.148608745,0.106479258
18047.txt,-1.527627216,-4.354223762,-0.779374534,2.980171199,-1.510399322,-0.218658455,1.525033523,0.549193401,-1.99156231
18048.txt,9.563989978,-9.347836227,-0.530747148,4.751935264,4.850625241,-0.491406589,2.645412393,-2.318628273,1.239386871
18049.txt,-0.540490906,10.51729551,1.361997001,-0.254697161,1.674667934,1.368577959,0.541954449,3.850185746,-1.519805441
18050.txt,-0.078940978,8.323589747,1.842384749,1.750155313,0.715945163,-0.130639446,-1.490800554,-1.791293501,1.153728034
18051.txt,-0.502976339,2.38083084,2.059824821,-4.3083222,0.15833344,-1.078632364,-1.571663992,0.499693895,0.877193768
18052.txt,4.216403752,7.82898602,0.928760558,-3.748545511,-0.85444928,-0.901647777,-2.349554714,4.520702977,1.394692476
18053.txt,-0.410475594,0.4800773,-0.439957959,-0.993830577,-0.673154426,-0.097240585,-0.302829086,-0.261809551,1.257655366
18054.txt,-3.793535011,-3.078948015,4.343656941,1.29283674,5.293784629,-0.952273427,0.358677741,-2.222837117,-0.332489347
18055.txt,-1.552774194,-2.590347121,1.498918036,-1.95796088,1.034383008,0.848187194,-1.187757418,-2.886740944,0.040457553
18056.txt,2.381449907,-3.900066821,2.549007923,-0.792961473,3.025013892,-0.482034392,-0.674297842,-1.643262095,0.579666542
18057.txt,7.136576395,4.436536835,9.019302283,1.15372703,2.35809603,-0.736367319,-1.364389967,-1.662985161,1.828472751
18058.txt,7.660961543,7.522394823,1.219012172,9.798576814,2.889607809,-0.098208795,-0.609478169,-2.474203584,1.695012437
18060.txt,-1.955904349,0.820538098,2.431517525,-5.406832239,-1.631655772,-1.115364979,0.39517119,-0.591913548,-0.953384487
18061.txt,1.399453631,3.14925976,2.055410491,0.234943904,0.907888405,-0.277454821,-1.730876784,-0.284804075,0.838047999
18062.txt,15.79883649,-2.347437034,-0.56619848,4.252266259,4.496232076,-1.59894644,2.570615322,2.26785262,0.322270936
18064.txt,-1.028270672,1.762605501,0.353363158,-1.384229453,-0.862950867,-0.868761186,-0.217222186,-2.381903803,0.193207394
18065.txt,-1.613312327,-0.678055468,-3.409453172,-3.907612318,-1.22623717,1.660241692,-1.502106988,1.041092007,0.858989161
18066.txt,-0.553609954,-1.565924625,0.317776168,3.090561502,0.001493044,1.30703306,-2.807689798,-0.642932318,2.0783782
18067.txt,-9.953001244,-6.552921982,15.33892769,-5.943269413,0.147126352,-1.408048637,-1.344458173,-3.148608745,-1.685347717
18068.txt,-2.367815608,-0.551658192,-0.951285731,1.439619519,2.983301464,-1.51411022,-0.959847351,2.659996436,1.627108223
18070.txt,-1.865262644,-5.438675413,1.316112214,0.51042455,0.729447651,1.799928628,1.624935062,0.651499331,-0.812428272
18071.txt,4.617969989,0.71250516,1.189597565,-0.263593921,-2.567408909,2.715625897,2.280244237,0.808030867,-2.069978111
18072.txt,4.321454371,-8.670225697,-0.951895749,3.396768518,-0.146672222,-0.701249583,-1.698980182,-0.197830295,-0.194310814
18073.txt,10.72060254,1.498566222,1.230663236,-0.938533835,-0.097050461,1.63432151,-2.12275292,9.290286705,2.262109928
18074.txt,-5.855728071,-3.039340144,2.449664826,3.433623281,0.400121271,0.142981344,-0.064270754,-1.648633278,0.58268758
