filename,basic_ntokens,basic_ntypes,basic_ncontent_tokens,basic_ncontent_types,basic_nfunction_tokens,basic_nfunction_types,lexical_density_types,lexical_density_tokens,simple_ttr_aw,simple_ttr_cw,simple_ttr_fw,root_ttr_aw,root_ttr_cw,root_ttr_fw,log_ttr_aw,log_ttr_cw,log_ttr_fw,maas_ttr_aw,maas_ttr_cw,maas_ttr_fw,mattr50_aw,mattr50_cw,mattr50_fw,msttr50_aw,msttr50_cw,msttr50_fw,hdd42_aw,hdd42_cw,hdd42_fw,mtld_original_aw,mtld_original_cw,mtld_original_fw,mtld_ma_bi_aw,mtld_ma_bi_cw,mtld_ma_bi_fw,mtld_ma_wrap_aw,mtld_ma_wrap_cw,mtld_ma_wrap_fw
17845.txt,169,73,56,36,113,37,0.493150685,0.331360947,0.431952663,0.642857143,0.327433628,5.615384615,4.810702354,3.480667213,0.836363383,0.890237478,0.763829424,0.073449254,0.062786451,0.115032417,0.643166667,0.651428571,0.4575,0.64,0.64,0.47,0.694351395,0.694631172,0.527282166,37.33535998,27.72673045,17.69780782,33.25910076,22.01426799,16.13441713,37.26035503,31.89285714,18.05309735
17846.txt,107,70,47,41,60,29,0.585714286,0.439252336,0.654205607,0.872340426,0.483333333,6.767155423,5.980464651,3.743883901,0.909191283,0.964527195,0.8224261,0.044746942,0.021214551,0.099864339,0.708275862,0.872340426,0.530909091,0.73,0.872340426,0.52,0.797783056,0.886216466,0.554759079,50.11677909,103.0866667,21.33062468,36.48076923,0,14.1443769,48.64485981,57,17.4
17847.txt,171,86,59,41,112,45,0.476744186,0.34502924,0.502923977,0.694915254,0.401785714,6.576584371,5.33774535,4.252100321,0.866324147,0.910738925,0.806752866,0.059863899,0.050405723,0.094302866,0.716393443,0.712,0.548571429,0.693333333,0.7,0.5,0.746698535,0.757281134,0.580017632,49.25722543,47.99253731,22.0137931,44.20225316,30.97619048,21.2038835,44.58479532,45.86440678,20.66071429
17849.txt,156,78,58,44,98,34,0.564102564,0.371794872,0.5,0.75862069,0.346938776,6.244997998,5.777483046,3.434518651,0.862739219,0.93196472,0.76911353,0.06258686,0.038581263,0.115951911,0.704859813,0.764444444,0.494285714,0.686666667,0.76,0.46,0.710520328,0.807693214,0.497518908,39.23493976,67.28,16.30564972,40.16582734,0,15.55243446,41.41666667,62,16.24489796
17850.txt,154,79,61,43,93,36,0.544303797,0.396103896,0.512987013,0.704918033,0.387096774,6.366001416,5.505585837,3.733026101,0.867478453,0.914939315,0.7906101,0.060580705,0.047644241,0.106371203,0.688761905,0.71,0.490909091,0.68,0.72,0.54,0.735492209,0.768986368,0.534497643,45.2105598,56.37878788,17.6106383,37.63740512,30.74526316,15.02619048,36.57142857,46.80327869,15.15053763
17851.txt,152,73,54,36,98,37,0.493150685,0.355263158,0.480263158,0.666666667,0.37755102,5.921081871,4.898979486,3.737564415,0.854013033,0.89835379,0.78755584,0.066909914,0.058673849,0.106690126,0.627572816,0.684,0.482040816,0.66,0.68,0.52,0.714044732,0.717570854,0.536926854,24.26666667,24.47191011,13.81456954,27.66019417,15.48571429,14.60344828,28.72368421,20.37037037,14.35714286
17852.txt,202,88,73,46,129,42,0.522727273,0.361386139,0.435643564,0.630136986,0.325581395,6.191658394,5.383892771,3.697893807,0.843464774,0.892361634,0.76909751,0.06790081,0.05776689,0.109401884,0.687320261,0.749166667,0.4935,0.675,0.7,0.5,0.72043626,0.72634915,0.537475751,40.4,36.5,19.96428571,39.13803671,36.00998464,19.00083982,38.56435644,33.8630137,19.13953488
17853.txt,75,52,37,32,38,20,0.615384615,0.493333333,0.693333333,0.864864865,0.526315789,6.0044428,5.260767594,3.244428423,0.915171881,0.9597936,0.823549503,0.045240185,0.025638538,0.111692828,0.741538462,0.864864865,0.526315789,0.72,0.864864865,0.526315789,0.795863348,0,0,48.31123055,76.664,16.5,46.86898396,0,15.57565217,59.05333333,45,16.81578947
17854.txt,171,83,67,46,104,37,0.554216867,0.391812865,0.485380117,0.686567164,0.355769231,6.347168637,5.61979444,3.6281485,0.859418466,0.910563921,0.777479327,0.062956462,0.048977227,0.110320771,0.672622951,0.687777778,0.493090909,0.7,0.7,0.48,0.731257977,0.751266965,0.534156068,40.40625,44.71081671,17.98837209,39.41150003,23.03703704,16.51577095,44.35672515,39.11940299,17.39423077
17856.txt,134,60,46,30,88,30,0.5,0.343283582,0.447761194,0.652173913,0.340909091,5.183210553,4.423258685,3.198010745,0.835949057,0.888356216,0.759647425,0.077124053,0.067143743,0.123607466,0.627058824,0.652173913,0.437435897,0.67,0.652173913,0.48,0.683972123,0.670236235,0.49989535,36.93525118,35.09579668,17.6,26.85349988,26.19820972,13.30955099,31.56716418,28.43478261,14
17857.txt,148,69,52,34,96,35,0.492753623,0.351351351,0.466216216,0.653846154,0.364583333,5.671765062,4.714951668,3.572172542,0.847293705,0.892468492,0.778938835,0.070363078,0.062663927,0.111519131,0.666262626,0.68,0.477021277,0.69,0.68,0.5,0.682891312,0.693829818,0.512553153,29.24691053,33.09160562,14.48927039,31.01064358,24.82714286,14.32389163,28.59459459,25.94230769,13.77083333
17858.txt,195,84,81,45,114,39,0.535714286,0.415384615,0.430769231,0.555555556,0.342105263,6.015364942,5,3.652684665,0.840283931,0.86624338,0.773523679,0.069743954,0.070085234,0.110105395,0.619452055,0.616875,0.462769231,0.606666667,0.6,0.46,0.708743796,0.68923459,0.515062554,27.85714286,21.22286477,14.89359108,24.71650413,17.38759566,13.22645889,23.73333333,18.81481481,13.5
17859.txt,171,84,57,46,114,38,0.547619048,0.333333333,0.49122807,0.807017544,0.333333333,6.423640548,6.092848842,3.559026084,0.861747711,0.946968303,0.76803922,0.061913359,0.030202436,0.11277176,0.69147541,0.825,0.481538462,0.673333333,0.82,0.44,0.720436145,0.855206197,0.521696744,34.60163856,82.70181818,13.88245972,35.00761035,0,15.03960143,36.47368421,64,15.46491228
17860.txt,186,84,72,49,114,35,0.583333333,0.387096774,0.451612903,0.680555556,0.307017544,6.159178831,5.77470538,3.278050341,0.847882049,0.910012657,0.750675484,0.067026694,0.048449776,0.121213442,0.670948905,0.790434783,0.46,0.66,0.78,0.42,0.706048482,0.774785685,0.490432429,31.42374101,38.78526509,14.25,32.91069603,37.28571429,14.88398268,33.11827957,45.15277778,14.96491228
17861.txt,136,65,47,29,89,36,0.446153846,0.345588235,0.477941176,0.617021277,0.404494382,5.573704017,4.230084753,3.815992368,0.849721254,0.874588763,0.798353585,0.070436375,0.075002331,0.103440776,0.633793103,0.617021277,0.51,0.57,0.617021277,0.46,0.677718445,0.634294578,0.529295606,31.15613383,22.02093376,17.69759414,30.92716404,15.91258741,17.86118421,30.70588235,20.04255319,17.20224719
17862.txt,95,46,32,20,63,26,0.434782609,0.336842105,0.484210526,0.625,0.412698413,4.71950042,3.535533906,3.275692099,0.84074328,0.864385619,0.786384405,0.080525266,0.090100244,0.118718824,0.564347826,0.625,0.435714286,0.56,0.625,0.44,0.655708052,0,0.499961866,29.26767677,15.73481491,12.6,20.4500556,12.83541667,12.20745098,22.08421053,17.0625,13.46031746
17863.txt,49,37,20,20,29,17,0.540540541,0.408163265,0.755102041,1,0.586206897,5.285714286,4.472135955,3.156820749,0.927822365,1,0.841391279,0.042703705,0,0.108457972,0.755102041,1,0.586206897,0.755102041,1,0.586206897,0.777157787,0,0,56.02333333,0,18.30151539,13.5,0,17.975,45.29787234,28,15.68965517
17864.txt,95,53,33,23,62,30,0.433962264,0.347368421,0.557894737,0.696969697,0.483870968,5.437685266,4.003786087,3.81000381,0.871848758,0.896750303,0.824106284,0.064797346,0.067993908,0.098133526,0.741304348,0.696969697,0.556923077,0.64,0.696969697,0.52,0.715008084,0,0.566024613,41.25,33,20.47001153,48.59027778,31.125,19.09846939,43.86315789,23.18181818,18.4516129
17865.txt,199,89,74,51,125,38,0.573033708,0.371859296,0.447236181,0.689189189,0.304,6.309042725,5.928629576,3.398823326,0.84798373,0.913514445,0.753386453,0.066127005,0.046267969,0.117608074,0.697466667,0.7624,0.458947368,0.726666667,0.76,0.49,0.724665662,0.785180167,0.519060841,38.45558133,60.65865385,14.9022821,39.61988352,56.28571429,16.20947205,38.72361809,55.7027027,15.984
17867.txt,168,78,55,39,113,39,0.5,0.327380952,0.464285714,0.709090909,0.345132743,6.017830649,5.258758927,3.668811387,0.850261408,0.914214386,0.774965327,0.06728889,0.049291803,0.109608415,0.696302521,0.743333333,0.508125,0.66,0.72,0.51,0.709946344,0.75609323,0.541226824,47.38596767,53.96875,17.55805345,40.836,50.625,17.72741344,40,49.96363636,17.53982301
17868.txt,311,126,109,67,202,59,0.531746032,0.350482315,0.405144695,0.614678899,0.292079208,7.144804512,6.417436111,4.151225514,0.842588222,0.896265364,0.76814842,0.063147577,0.050914541,0.100571038,0.668473282,0.679666667,0.520130719,0.673333333,0.7,0.525,0.752401726,0.76397523,0.594693134,40.70181724,41.58674004,16.33410643,33.7598792,30.34264635,15.95883704,37.8585209,44.8440367,16.9950495
17869.txt,109,63,40,27,69,36,0.428571429,0.366972477,0.577981651,0.675,0.52173913,6.034305597,4.269074841,4.333890711,0.883143785,0.893452038,0.846345961,0.057354813,0.066506849,0.083559896,0.683666667,0.675,0.567,0.71,0.675,0.56,0.756552488,0,0.624900077,43.14700375,32.90780142,20.125,36.01887232,15.32857143,17.43346939,44.05504587,23.525,17.76811594
17870.txt,112,65,46,33,66,32,0.507692308,0.410714286,0.580357143,0.717391304,0.484848485,6.141922686,4.865584553,3.938927711,0.884685444,0.913250211,0.82721277,0.056272468,0.052172233,0.094961835,0.700634921,0.717391304,0.543529412,0.71,0.717391304,0.54,0.769485599,0.738910848,0.581420552,40.37863147,45.78769231,18.87660092,34.54260652,17.9375,16.93843844,41.63392857,35.63043478,20.34848485
17871.txt,326,161,145,106,181,55,0.658385093,0.444785276,0.493865031,0.731034483,0.303867403,8.916965288,8.802820864,4.088117804,0.878087865,0.937048139,0.770863802,0.048508388,0.029125933,0.101491949,0.767148014,0.829166667,0.551818182,0.753333333,0.85,0.56,0.794222244,0.886801581,0.574413163,60.18630403,147.974359,16.79068287,59.08431922,71.54318182,16.74251335,62.82515337,126.4652778,17
17872.txt,143,78,53,39,90,39,0.5,0.370629371,0.545454545,0.735849057,0.433333333,6.522687678,5.357061994,4.110960958,0.877865247,0.922743649,0.814159246,0.056666223,0.044805099,0.095096056,0.731276596,0.75,0.53804878,0.71,0.76,0.56,0.781367833,0.767223261,0.616585483,36.57183908,50.73825581,18.49395529,49.78488372,21.34,22.45881279,45.39160839,36.77358491,21.23333333
17873.txt,200,89,72,44,128,45,0.494382022,0.36,0.445,0.611111111,0.3515625,6.293250353,5.185449729,3.977475644,0.847181484,0.884845702,0.784550442,0.066413092,0.061999829,0.102243991,0.679072848,0.64173913,0.527088608,0.69,0.68,0.5,0.726826541,0.717450626,0.556989166,36.66666667,42.82589051,17.01908377,35.51678822,27.08717949,18.10904416,36.62,37.44444444,17.8359375
17874.txt,155,70,57,36,98,34,0.514285714,0.367741935,0.451612903,0.631578947,0.346938776,5.622535302,4.768316485,3.434518651,0.842382933,0.886340217,0.76911353,0.071960364,0.064731141,0.115951911,0.683207547,0.6775,0.462040816,0.653333333,0.68,0.44,0.685618172,0.699291169,0.489522714,36.80471888,29.30660377,16.33333333,36.69230769,32,14.79705056,35.00645161,33.78947368,14.81632653
17875.txt,170,79,60,39,110,40,0.493670886,0.352941176,0.464705882,0.65,0.363636364,6.059023412,5.03487835,3.813850357,0.850782582,0.894785866,0.784787759,0.066900173,0.05917052,0.105424224,0.688429752,0.661818182,0.516065574,0.66,0.68,0.5,0.717068345,0.726634782,0.53808267,34.73178808,43.03129457,17.3125464,36.89614662,27.40909091,17.00166667,37.42941176,38.26666667,17.46363636
17876.txt,209,95,84,54,125,41,0.568421053,0.401913876,0.454545455,0.642857143,0.328,6.571287407,5.891883036,3.667151483,0.852413323,0.900281873,0.769124019,0.063610936,0.051821026,0.110102951,0.684625,0.754857143,0.483947368,0.7,0.74,0.5,0.740004834,0.769949196,0.529550741,38.31666667,45.06616269,16.97719167,32.49734043,44.11538462,15.86211433,33.15311005,46.41666667,16.368
17878.txt,112,65,46,33,66,32,0.507692308,0.410714286,0.580357143,0.717391304,0.484848485,6.141922686,4.865584553,3.938927711,0.884685444,0.913250211,0.82721277,0.056272468,0.052172233,0.094961835,0.737142857,0.717391304,0.549411765,0.74,0.717391304,0.5,0.780441045,0.738910848,0.592606535,46.66666667,36.02890173,21.34328358,50.23431498,31.91666667,23.69554031,53.92857143,43.17391304,22.34848485
17879.txt,33,19,14,8,19,11,0.421052632,0.424242424,0.575757576,0.571428571,0.578947368,3.307475463,2.138089935,2.523573073,0.842108569,0.787948605,0.814381038,0.103977597,0.185015451,0.14515616,0.575757576,0.571428571,0.578947368,0.575757576,0.571428571,0.578947368,0,0,0,26.38235294,14,19,13.98611111,10.2,10.52083333,17.48484848,10.71428571,11.15789474
17880.txt,109,69,55,44,54,25,0.637681159,0.504587156,0.633027523,0.8,0.462962963,6.609001368,5.93295879,3.402069087,0.90253518,0.944316197,0.806941263,0.04783722,0.031995516,0.111440448,0.764,0.826666667,0.5,0.74,0.82,0.5,0.794369605,0.848148148,0.512075548,58.31791108,77,17.93918919,55.06815115,0,17.50136799,54.51376147,62,15.96296296
17881.txt,177,82,64,40,113,42,0.487804878,0.361581921,0.463276836,0.625,0.371681416,6.16349743,5,3.951027647,0.851350806,0.886988016,0.790641632,0.066125873,0.062569614,0.101972903,0.71328125,0.72,0.514375,0.706666667,0.68,0.52,0.729129192,0.690555939,0.576463449,39.55731823,32,16.11939369,41.89668048,37.54061625,17.7055914,39.74011299,30.28125,17.78761062
17882.txt,63,36,28,17,35,19,0.472222222,0.444444444,0.571428571,0.607142857,0.542857143,4.535573676,3.212698021,3.211586168,0.864929377,0.850251938,0.828171793,0.075066736,0.103477339,0.111282795,0.645714286,0.607142857,0.542857143,0.66,0.607142857,0.542857143,0.65453478,0,0,32.17021277,20.0592611,12.5764526,26.0304878,13.62857143,14.02472527,24.9047619,16,13.22857143
17883.txt,201,94,78,53,123,41,0.563829787,0.388059701,0.467661692,0.679487179,0.333333333,6.630248789,6.001068281,3.696845502,0.856691226,0.911305316,0.771701953,0.0622217,0.046876453,0.109238475,0.651447368,0.716551724,0.413513514,0.665,0.8,0.45,0.710603962,0.793505451,0.490454828,39.69143186,56.36956522,15.78467868,30.60093168,32.96329787,14.09551549,37.13930348,51.28205128,15.85365854
17884.txt,187,97,68,47,119,50,0.484536082,0.363636364,0.518716578,0.691176471,0.420168067,7.093342514,5.699587188,4.583492485,0.874520358,0.912463697,0.818564955,0.055232566,0.047768555,0.087415534,0.727681159,0.726315789,0.569714286,0.706666667,0.76,0.53,0.775941837,0.771272315,0.619496859,52.74554948,46.70108809,22.78579545,48.03512168,36.135,19.715914,55.20320856,47.26470588,23.92436975
17885.txt,126,52,44,25,82,27,0.480769231,0.349206349,0.412698413,0.568181818,0.329268293,4.632528193,3.768891807,2.981651204,0.81700029,0.85061166,0.747911696,0.087127346,0.090899082,0.131720388,0.591948052,0.568181818,0.427272727,0.6,0.568181818,0.42,0.634587134,0.574624987,0.474250441,30.47048019,16.09756098,16.4,26.79438202,15.28733766,14.47169384,26.03968254,15.36363636,14.24390244
17886.txt,64,36,23,15,41,21,0.416666667,0.359375,0.5625,0.652173913,0.512195122,4.5,3.127716211,3.279649,0.861654167,0.863675713,0.819836638,0.076595818,0.100111259,0.111709552,0.634666667,0.652173913,0.512195122,0.64,0.652173913,0.512195122,0.648867605,0,0,21.72839506,10.83653846,13.66666667,30.22218045,17.9047619,15.86863426,27.640625,17.30434783,15.02439024
17887.txt,244,118,87,64,157,54,0.542372881,0.356557377,0.483606557,0.735632184,0.343949045,7.554175916,6.861520223,4.309669176,0.86784403,0.931251377,0.788922098,0.05535584,0.035446219,0.096123656,0.733333333,0.805789474,0.534259259,0.725,0.84,0.54,0.750935993,0.847120004,0.57210914,46.13818182,92.14434783,20.74947878,45.90484382,0,17.50504225,50.28688525,88.52325581,18.32484076
17888.txt,187,99,74,55,113,44,0.555555556,0.395721925,0.529411765,0.743243243,0.389380531,7.239596999,6.393620131,4.139171821,0.878421801,0.931057756,0.800482165,0.053515262,0.036882663,0.09717984,0.737681159,0.7648,0.535,0.706666667,0.7,0.53,0.789016221,0.834081911,0.59394727,42.48448905,73.29245614,18.67638889,45.58921451,33.32467532,19.76318398,48.43850267,67.68918919,19.52212389
17889.txt,116,40,41,22,75,18,0.55,0.353448276,0.344827586,0.536585366,0.24,3.713906764,3.435822762,2.078460969,0.776019662,0.832363664,0.669456796,0.108493531,0.103942221,0.176283949,0.464776119,0.536585366,0.297692308,0.49,0.536585366,0.28,0.525567876,0,0.349094885,18.73366419,11.02294467,11.20578039,18.11042635,11.78472222,11.14638319,18.05172414,12.07317073,11.26666667
17890.txt,120,68,42,33,78,35,0.485294118,0.35,0.566666667,0.785714286,0.448717949,6.207522318,5.092010549,3.96296962,0.881360832,0.935477963,0.816062813,0.057060522,0.039748692,0.097213525,0.731549296,0.785714286,0.531034483,0.69,0.785714286,0.5,0.740620792,0.785714286,0.566191457,44.43716454,54.88,15.77080292,42.63116518,0,17.77938808,42.30833333,46,17.80769231
17891.txt,61,39,22,18,39,21,0.461538462,0.360655738,0.639344262,0.818181818,0.538461538,4.993438317,3.837612894,3.36269123,0.891188046,0.935079929,0.831028036,0.060947816,0.04836038,0.106200568,0.66,0.818181818,0.538461538,0.64,0.818181818,0.538461538,0.708087688,0,0,40.50774416,33.88,18.62478935,29.44096134,0,16.64285714,35.70491803,26,16.8974359
17892.txt,155,78,61,45,94,33,0.576923077,0.393548387,0.503225806,0.737704918,0.35106383,6.265110765,5.761659597,3.403690113,0.863839301,0.925998368,0.769597336,0.06216442,0.041449838,0.116770266,0.68754717,0.765,0.480444444,0.726666667,0.72,0.44,0.732320854,0.785088803,0.532008976,31.73804046,57.76361111,13.07284768,32.63446262,15.96153846,14.59313725,34.36129032,51.81967213,14.40425532
17893.txt,80,46,35,26,45,20,0.565217391,0.4375,0.575,0.742857143,0.444444444,5.142956348,4.394802125,2.98142397,0.873714771,0.91639313,0.786970813,0.066357992,0.054147141,0.128857715,0.612258065,0.742857143,0.444444444,0.68,0.742857143,0.444444444,0.6717203,0,0.456924729,28.54100106,31.30555556,14.37080537,21.69230769,15.30526316,12.32610837,27.0875,25.32352941,13.57777778
17894.txt,42,29,17,15,25,14,0.517241379,0.404761905,0.69047619,0.882352941,0.56,4.474797149,3.638034376,2.8,0.900907831,0.955822902,0.819869257,0.061045564,0.035903236,0.128854416,0.69047619,0.882352941,0.56,0.69047619,0.882352941,0.56,0.69047619,0,0,23.34433962,40.46,10.85526316,16.74285714,0,12.23333333,24.45238095,21,11.72
17896.txt,257,102,131,65,126,37,0.637254902,0.509727626,0.39688716,0.496183206,0.293650794,6.362585188,5.679076368,3.296221984,0.833467183,0.85624991,0.746630983,0.069102671,0.067894034,0.120630628,0.691730769,0.659756098,0.429090909,0.684,0.62,0.41,0.748108443,0.725971883,0.506366258,45.9292007,38.90900687,17.08350305,41.31867761,28.02311927,15.07204876,46.54474708,35.36641221,15.62698413
17897.txt,160,79,70,49,90,30,0.620253165,0.4375,0.49375,0.7,0.333333333,6.245498379,5.856620186,3.16227766,0.86094546,0.916046759,0.75585361,0.063088462,0.045500694,0.124931471,0.68972973,0.752380952,0.427317073,0.7,0.84,0.46,0.719759378,0.772192976,0.470931985,36.68874172,44.08549854,12.85714286,35.86639252,31.20102041,13.27540361,37.225,47.25714286,13.28888889
17898.txt,187,88,57,36,130,52,0.409090909,0.304812834,0.470588235,0.631578947,0.4,6.435197332,4.768316485,4.5607017,0.855905916,0.886340217,0.811754649,0.063426114,0.064731141,0.089049383,0.756811594,0.715,0.598765432,0.753333333,0.72,0.6,0.759974009,0.68990917,0.644176542,46.83994176,29.87349398,26,51.25918322,43.96428571,27.45412562,48.28877005,30.24561404,26.83846154
17899.txt,544,232,214,152,330,80,0.655172414,0.393382353,0.426470588,0.710280374,0.242424242,9.946917938,10.39050609,4.403855061,0.864705709,0.936247293,0.755640045,0.049456918,0.027356818,0.097025453,0.761292929,0.847515152,0.565338078,0.762,0.86,0.563333333,0.811121935,0.910000184,0.619155231,61.97710673,146.044874,19.40012696,59.85213245,134.9695668,20.00933924,60.95220588,181.0700935,20.73030303
17900.txt,150,72,57,39,93,33,0.541666667,0.38,0.48,0.684210526,0.35483871,5.878775383,5.165676193,3.421940593,0.853517741,0.906137816,0.771413306,0.067314391,0.053456078,0.116123278,0.676633663,0.75,0.470909091,0.686666667,0.76,0.48,0.751687988,0.742236284,0.554112574,35.80776173,44.69430052,18.6,32.90150058,18.90625,16.69129038,37.34666667,36.85964912,20.24731183
17901.txt,84,46,31,25,53,21,0.543478261,0.369047619,0.547619048,0.806451613,0.396226415,5.019011475,4.490132551,2.884571843,0.864093816,0.93735813,0.766825842,0.070627058,0.042003137,0.135230193,0.62,0.806451613,0.4,0.6,0.806451613,0.38,0.697025158,0,0.455174181,34.00166806,44.84666667,13.05000867,24.12128801,0,11.984375,33.4047619,35,13.71698113
17902.txt,234,105,94,58,140,47,0.552380952,0.401709402,0.448717949,0.617021277,0.335714286,6.86406473,5.982243228,3.972224997,0.853104749,0.893722113,0.779123067,0.062001633,0.053862646,0.102918805,0.686486486,0.664444444,0.502197802,0.7,0.72,0.51,0.73757029,0.759249219,0.543962368,37.79022367,41.35728332,16.78278689,37.37826681,29.31778058,15.06389787,39.06837607,42.67021277,15.6
17903.txt,73,33,17,13,56,20,0.393939394,0.232876712,0.452054795,0.764705882,0.357142857,3.862357857,3.152963125,2.672612419,0.81494945,0.905314583,0.744216283,0.099312124,0.076951928,0.146313619,0.545,0.764705882,0.382857143,0.58,0.764705882,0.4,0.5649911,0,0.419683036,19.0489166,20.23,14,19.13230519,0,13.23661616,19.05479452,17,13.07142857
17904.txt,107,63,43,33,64,30,0.523809524,0.401869159,0.588785047,0.76744186,0.46875,6.090439881,5.032452821,3.75,0.886643803,0.929625506,0.817815099,0.055857447,0.043082861,0.100867523,0.733103448,0.76744186,0.544,0.76,0.76744186,0.58,0.768660078,0.771871539,0.565324472,50.26932367,51.772,21.85024345,46.57190209,16.04166667,20.00851358,49.45794393,41.51219512,19.828125
17905.txt,73,30,27,17,46,13,0.566666667,0.369863014,0.410958904,0.62962963,0.282608696,3.511234416,3.271651525,1.91674543,0.792735004,0.859633974,0.669937216,0.111234076,0.098064538,0.19850322,0.525833333,0.62962963,0.282608696,0.56,0.62962963,0.282608696,0.521070358,0,0.29875149,19.84608482,21.375,11.5,17.42387006,19.72727273,10.7972973,18.04109589,17.51851852,10.65217391
