filename,lemma_ttr,lemma_mattr,lexical_density_tokens,lexical_density_types,content_ttr,function_ttr,function_mattr,noun_ttr,verb_ttr,adj_ttr,adv_ttr,prp_ttr,argument_ttr,bigram_lemma_ttr,trigram_lemma_ttr,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_2_all_sent,adjacent_overlap_2_all_sent_div_seg,adjacent_overlap_binary_2_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_2_cw_sent,adjacent_overlap_2_cw_sent_div_seg,adjacent_overlap_binary_2_cw_sent,adjacent_overlap_fw_sent,adjacent_overlap_fw_sent_div_seg,adjacent_overlap_binary_fw_sent,adjacent_overlap_2_fw_sent,adjacent_overlap_2_fw_sent_div_seg,adjacent_overlap_binary_2_fw_sent,adjacent_overlap_noun_sent,adjacent_overlap_noun_sent_div_seg,adjacent_overlap_binary_noun_sent,adjacent_overlap_2_noun_sent,adjacent_overlap_2_noun_sent_div_seg,adjacent_overlap_binary_2_noun_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_2_verb_sent,adjacent_overlap_2_verb_sent_div_seg,adjacent_overlap_binary_2_verb_sent,adjacent_overlap_adj_sent,adjacent_overlap_adj_sent_div_seg,adjacent_overlap_binary_adj_sent,adjacent_overlap_2_adj_sent,adjacent_overlap_2_adj_sent_div_seg,adjacent_overlap_binary_2_adj_sent,adjacent_overlap_adv_sent,adjacent_overlap_adv_sent_div_seg,adjacent_overlap_binary_adv_sent,adjacent_overlap_2_adv_sent,adjacent_overlap_2_adv_sent_div_seg,adjacent_overlap_binary_2_adv_sent,adjacent_overlap_pronoun_sent,adjacent_overlap_pronoun_sent_div_seg,adjacent_overlap_binary_pronoun_sent,adjacent_overlap_2_pronoun_sent,adjacent_overlap_2_pronoun_sent_div_seg,adjacent_overlap_binary_2_pronoun_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,adjacent_overlap_2_argument_sent,adjacent_overlap_2_argument_sent_div_seg,adjacent_overlap_binary_2_argument_sent,syn_overlap_sent_noun,syn_overlap_sent_verb,syn_overlap_para_noun,syn_overlap_para_verb,lda_1_all_sent,lda_2_all_sent,lda_1_all_para,lda_2_all_para,word2vec_1_all_sent,word2vec_2_all_sent,word2vec_1_all_para,word2vec_2_all_para,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective,pronoun_density,pronoun_noun_ratio,repeated_content_lemmas,repeated_content_and_pronoun_lemmas
17845.txt,0.429347826,0.659703704,0.467391304,0.658227848,0.604651163,0.306122449,0.411428571,0.705882353,0.526315789,0.923076923,0.55,0.181818182,0.377777778,0.797814208,0.928571429,0.21875,3.111111111,1,0.413793103,6,1,0.104477612,0.777777778,0.555555556,0.225806452,1.75,0.875,0.3125,2.222222222,1,0.543859649,3.875,1,0.071428571,0.111111111,0.111111111,0.153846154,0.25,0.25,0.142857143,0.444444444,0.444444444,0.230769231,0.75,0.625,0,0,0,0.090909091,0.125,0.125,0.125,0.222222222,0.222222222,0.384615385,0.625,0.5,0.473684211,1,0.777777778,0.722222222,1.625,0.875,0.333333333,1.111111111,0.777777778,0.5,1.75,0.875,0.111111111,1.555555556,0,0,0.926199058,0.991252966,0,0,0.799888919,0.883392594,0,0,0.059782609,0.043478261,0,0.032608696,0.016304348,0.048913043,0.048913043,0.010869565,0.005434783,0.027173913,0.027173913,0.005434783,0.065217391,0.027173913,0,0.027173913,0.043478261,0.043478261,0.02173913,0.010869565,0.032608696,0.005434783,0.10326087,0.010869565,0.076086957,0.048913043,0.529411765,0.282608696,0.331521739
17846.txt,0.67768595,0.747777778,0.537190083,0.707317073,0.892307692,0.446428571,0.48,0.866666667,0.894736842,0.909090909,1,0.272727273,0.707317073,0.95,1,0.194174757,2.5,1,0.27173913,3.571428571,1,0.086206897,0.625,0.375,0.132075472,1,0.571428571,0.311111111,1.75,1,0.435897436,2.428571429,1,0.111111111,0.375,0.25,0.16,0.571428571,0.428571429,0.055555556,0.125,0.125,0.117647059,0.285714286,0.285714286,0.125,0.125,0.125,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0,0.375,0.375,0.375,0.625,0.714285714,0.714285714,0.171428571,0.75,0.625,0.272727273,1.285714286,0.857142857,0.375,0.625,0,0,0.877513055,0.97177072,0,0,0.728089769,0.80190667,0,0,0.033057851,0.024793388,0.008264463,0.008264463,0,0.016528926,0.033057851,0.008264463,0,0.008264463,0.041322314,0.016528926,0.074380165,0.008264463,0.008264463,0,0.033057851,0.049586777,0.016528926,0.016528926,0.008264463,0.008264463,0.041322314,0.024793388,0.05785124,0.008264463,0.033333333,0.115702479,0.115702479
17847.txt,0.487046632,0.738611111,0.445595855,0.617021277,0.674418605,0.392523364,0.541034483,0.65,0.666666667,0.818181818,0.769230769,0.28,0.5,0.869791667,0.984293194,0.220125786,3.5,1,0.358108108,5.888888889,1,0.115384615,0.9,0.6,0.216216216,1.777777778,0.777777778,0.305882353,2.6,0.9,0.461538462,4,1,0.121212121,0.4,0.2,0.25,0.888888889,0.444444444,0.166666667,0.4,0.4,0.272727273,0.666666667,0.555555556,0,0,0,0.1,0.111111111,0.111111111,0.076923077,0.1,0.1,0.083333333,0.111111111,0.111111111,0.363636364,0.8,0.7,0.631578947,1.333333333,0.888888889,0.222222222,1.2,0.7,0.392156863,2.222222222,0.888888889,0.5,0.6,0,0,0.852234762,0.991138817,0,0,0.770264364,0.873807119,0,0,0.062176166,0.041450777,0.005181347,0.015544041,0.015544041,0.046632124,0.020725389,0.005181347,0.015544041,0.020725389,0.010362694,0.005181347,0.082901554,0.010362694,0.005181347,0.005181347,0.051813472,0.020725389,0.010362694,0,0.015544041,0.005181347,0.077720207,0.005181347,0.062176166,0.020725389,0.1,0.227979275,0.238341969
17849.txt,0.5,0.728034188,0.469879518,0.662650602,0.705128205,0.352272727,0.472307692,0.694444444,0.7,1,0.75,0.260869565,0.517241379,0.896969697,0.987804878,0.244604317,3.777777778,1,0.352459016,5.375,1,0.146666667,1.222222222,0.666666667,0.215384615,1.75,0.75,0.307692308,2.222222222,1,0.465517241,3.375,1,0.171428571,0.666666667,0.444444444,0.272727273,1.125,0.625,0.178571429,0.555555556,0.444444444,0.227272727,0.625,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0.777777778,0.666666667,0.6,1.125,0.75,0.254901961,1.444444444,0.666666667,0.375,2.25,0.75,0.666666667,0.888888889,0,0,0.890846649,0.980164287,0,0,0.790561501,0.873856194,0,0,0.060240964,0.054216867,0,0.006024096,0.006024096,0.048192771,0.012048193,0.012048193,0,0.006024096,0.006024096,0.012048193,0.108433735,0.006024096,0,0.006024096,0.06626506,0.018072289,0.006024096,0.006024096,0.012048193,0.006024096,0.078313253,0.006024096,0.078313253,0.018072289,0.083333333,0.222891566,0.222891566
17850.txt,0.497076023,0.693934426,0.514619883,0.694117647,0.670454545,0.337349398,0.386470588,0.771428571,0.571428571,0.833333333,0.692307692,0.368421053,0.634615385,0.929411765,1,0.325842697,9.666666667,1,0.375,12,1,0.185185185,3.333333333,1,0.230769231,4.5,1,0.513513514,6.333333333,1,0.576923077,7.5,1,0.136363636,1,0.666666667,0.058823529,0.5,0.5,0.25,1.333333333,0.666666667,0.363636364,2,0.5,0.111111111,0.333333333,0.333333333,0,0,0,0.111111111,0.333333333,0.333333333,0.333333333,1,1,0.571428571,1.333333333,1,0.4,1,1,0.25,2.333333333,1,0.142857143,1.5,1,1,2.666666667,0,0,0.992852806,0.991995679,0,0,0.750351394,0.713158589,0,0,0.105263158,0.093567251,0,0.005847953,0.011695906,0.099415205,0.040935673,0.035087719,0.011695906,0.023391813,0.046783626,0.01754386,0.093567251,0.011695906,0,0.011695906,0.111111111,0.058479532,0.040935673,0.011695906,0.035087719,0.005847953,0.152046784,0.011695906,0.14619883,0.046783626,0.228571429,0.269005848,0.30994152
17851.txt,0.491428571,0.682222222,0.485714286,0.651162791,0.658823529,0.388888889,0.520487805,0.585365854,0.6875,1,0.875,0.259259259,0.424242424,0.862068966,0.988439306,0.236486486,2.5,0.857142857,0.330935252,3.538461538,0.923076923,0.142857143,0.785714286,0.571428571,0.194444444,1.076923077,0.692307692,0.283783784,1.5,0.714285714,0.4,2.153846154,0.846153846,0.171428571,0.428571429,0.357142857,0.25,0.615384615,0.538461538,0.1,0.214285714,0.214285714,0.178571429,0.384615385,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.428571429,0.357142857,0.611111111,0.846153846,0.615384615,0.264150943,1,0.571428571,0.416666667,1.538461538,0.846153846,0.5,0.357142857,0,0,0.925487786,0.992035544,0,0,0.735346037,0.819868015,0,0,0.068571429,0.062857143,0.005714286,0.017142857,0,0.057142857,0.028571429,0,0.011428571,0.011428571,0.028571429,0.005714286,0.062857143,0.011428571,0,0.011428571,0.068571429,0.04,0.017142857,0.005714286,0.011428571,0.005714286,0.091428571,0.011428571,0.085714286,0.034285714,0.146341463,0.268571429,0.291428571
17852.txt,0.454148472,0.701555556,0.510917031,0.701923077,0.623931624,0.285714286,0.431111111,0.616666667,0.527777778,1,0.769230769,0.230769231,0.5,0.881578947,0.986784141,0.241545894,3.125,0.9375,0.401069519,5,1,0.12037037,0.8125,0.625,0.242424242,1.6,0.866666667,0.356435644,2.25,0.875,0.555555556,3.333333333,1,0.109090909,0.375,0.25,0.24,0.8,0.533333333,0.181818182,0.375,0.375,0.3125,0.666666667,0.666666667,0,0,0,0,0,0,0.076923077,0.0625,0.0625,0.153846154,0.133333333,0.133333333,0.545454545,0.75,0.625,0.6,0.8,0.666666667,0.226666667,1.0625,0.625,0.333333333,1.533333333,0.8,0.4375,0.6875,0,0,0.920366797,0.984063044,0,0,0.769100665,0.870318832,0,0,0.061135371,0.061135371,0,0.017467249,0,0.069868996,0.043668122,0.026200873,0,0,0.026200873,0.013100437,0.091703057,0.021834061,0.013100437,0.008733624,0.065502183,0.061135371,0.03930131,0.013100437,0.026200873,0,0.082969432,0.013100437,0.096069869,0.096069869,0.366666667,0.27510917,0.366812227
17853.txt,0.708333333,0.774468085,0.552083333,0.661764706,0.849056604,0.558139535,0.558139535,0.84,0.8,1,1,0.8,0.827586207,0.978947368,1,0.136363636,1.714285714,0.714285714,0.180722892,2.5,0.833333333,0.076923077,0.571428571,0.285714286,0.102040816,0.833333333,0.333333333,0.216216216,1.142857143,0.714285714,0.285714286,1.666666667,0.833333333,0.08,0.285714286,0.285714286,0.12,0.5,0.333333333,0.142857143,0.285714286,0.285714286,0.142857143,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.142857143,0.142857143,0.2,0.166666667,0.166666667,0.103448276,0.428571429,0.428571429,0.137931034,0.666666667,0.5,0.285714286,0.428571429,0,0,0.863109757,0.966939115,0,0,0.496706999,0.732746314,0,0,0.052083333,0.03125,0.020833333,0.020833333,0,0.03125,0.03125,0.010416667,0.020833333,0,0.010416667,0,0.114583333,0.010416667,0,0.010416667,0.0625,0.041666667,0.010416667,0,0.041666667,0,0.072916667,0.03125,0.09375,0.041666667,0.16,0.135416667,0.15625
17854.txt,0.486486486,0.703823529,0.47027027,0.677777778,0.701149425,0.326530612,0.447346939,0.6875,0.625,1,0.916666667,0.177777778,0.386666667,0.923913043,0.994535519,0.166666667,2.272727273,0.818181818,0.274647887,3.9,0.9,0.1,0.727272727,0.545454545,0.146666667,1.1,0.6,0.214285714,1.363636364,0.636363636,0.373134328,2.5,0.9,0.066666667,0.181818182,0.181818182,0.068965517,0.2,0.2,0.162162162,0.545454545,0.454545455,0.257142857,0.9,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.727272727,0.545454545,0.608695652,1.4,0.8,0.188679245,0.909090909,0.545454545,0.32,1.6,0.8,0.181818182,1.090909091,0,0,0.963446833,0.989408306,0,0,0.800838954,0.871785766,0,0,0.075675676,0.054054054,0,0.043243243,0.021621622,0.037837838,0.059459459,0.021621622,0.021621622,0.032432432,0.016216216,0.021621622,0.043243243,0.010810811,0,0.010810811,0.059459459,0.059459459,0.032432432,0.021621622,0.027027027,0.016216216,0.097297297,0.021621622,0.086486486,0.097297297,0.5625,0.210810811,0.302702703
17856.txt,0.45323741,0.64,0.431654676,0.603174603,0.633333333,0.329113924,0.409333333,0.666666667,0.590909091,1,0.6,0.272727273,0.5,0.855072464,0.97810219,0.274336283,2.818181818,1,0.361904762,3.8,1,0.134615385,0.636363636,0.545454545,0.1875,0.9,0.8,0.370967742,2.090909091,0.818181818,0.482758621,2.8,1,0.153846154,0.363636364,0.363636364,0.16,0.4,0.4,0.157894737,0.272727273,0.272727273,0.294117647,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.421052632,0.727272727,0.454545455,0.555555556,1,0.7,0.279069767,1.090909091,0.545454545,0.341463415,1.4,0.8,0.363636364,0.636363636,0,0,0.881611375,0.954759965,0,0,0.78477288,0.846882714,0,0,0.014388489,0.007194245,0.007194245,0.014388489,0,0.014388489,0.014388489,0,0,0,0,0,0.122302158,0.014388489,0,0.014388489,0.014388489,0.035971223,0,0,0.014388489,0.007194245,0.021582734,0.014388489,0.021582734,0.071942446,0.333333333,0.237410072,0.309352518
